"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10031505BCB",7,"JOL Version C","PAPER","DOCUMENT","Study2","B",2761,60,11489,"pencil",28.571428571429,0
"w10061505DJ",7,"JOL Version C","PAPER","DOCUMENT","Study2","B",1342,30,5002,"thin",16.666666666667,0
"w10063353_sdp",7,"JOL Version C","PAPER","DOCUMENT","Study2","B",2228,100,2776,"GLASS",0,0
"w986614ks",7,"JOL Version C","PAPER","DOCUMENT","Study2","B",1824,90,1003,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","PENGUIN","BIRD","Study2","F",1660,56,2535,"bird",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","PENGUIN","BIRD","Study2","F",2133,60,2153,"bird",100,100
"w10006793NR",7,"JOL Version C","PENGUIN","BIRD","Study2","F",3616,70,2431,"BIRD",100,100
"w10008086_srs",7,"JOL Version C","PENGUIN","BIRD","Study2","F",19447,0,3263,"bird",100,100
"w10015978cjb",7,"JOL Version C","PENGUIN","BIRD","Study2","F",3633,100,2192,"bird",100,100
"w10028143_kmo",7,"JOL Version C","PENGUIN","BIRD","Study2","F",2301,60,2546,"bird",100,100
"w10031505BCB",7,"JOL Version C","PENGUIN","BIRD","Study2","F",2034,95,3410,"bird",100,100
"w10061505DJ",7,"JOL Version C","PENGUIN","BIRD","Study2","F",1342,40,5798,"arctic",20,0
"w10063353_sdp",7,"JOL Version C","PENGUIN","BIRD","Study2","F",2751,100,13390,"BIRD",100,100
"w986614ks",7,"JOL Version C","PENGUIN","BIRD","Study2","F",3447,80,2659,"bird",100,100
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","PLANT","CACTUS","Study2","B",2657,28,1400,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","PLANT","CACTUS","Study2","B",2892,30,3718,"cactus",100,100
"w10006793NR",7,"JOL Version C","PLANT","CACTUS","Study2","B",2455,10,8243,"",0,0
"w10008086_srs",7,"JOL Version C","PLANT","CACTUS","Study2","B",1340,0,3393,"tree",20,0
"w10015978cjb",7,"JOL Version C","PLANT","CACTUS","Study2","B",2383,90,2149,"root",20,0
"w10028143_kmo",7,"JOL Version C","PLANT","CACTUS","Study2","B",2912,50,11700,"",0,0
"w10031505BCB",7,"JOL Version C","PLANT","CACTUS","Study2","B",4131,60,2490,"root",20,0
"w10061505DJ",7,"JOL Version C","PLANT","CACTUS","Study2","B",1500,50,8755,"root",20,0
"w10063353_sdp",7,"JOL Version C","PLANT","CACTUS","Study2","B",2245,99,2744,"ORCHID",16.666666666667,0
"w986614ks",7,"JOL Version C","PLANT","CACTUS","Study2","B",3341,90,1317,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","RED","CHERRY","Study2","B",2048,80,2642,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","RED","CHERRY","Study2","B",4338,20,5432,"light",18.181818181818,0
"w10006793NR",7,"JOL Version C","RED","CHERRY","Study2","B",3564,90,2957,"CHERRY",100,100
"w10008086_srs",7,"JOL Version C","RED","CHERRY","Study2","B",4111,40,4725,"cherry",100,100
"w10015978cjb",7,"JOL Version C","RED","CHERRY","Study2","B",4216,90,1902,"",0,0
"w10028143_kmo",7,"JOL Version C","RED","CHERRY","Study2","B",2335,90,4325,"cherry",100,100
"w10031505BCB",7,"JOL Version C","RED","CHERRY","Study2","B",2653,70,2767,"",0,0
"w10061505DJ",7,"JOL Version C","RED","CHERRY","Study2","B",1320,40,2642,"yellow",16.666666666667,0
"w10063353_sdp",7,"JOL Version C","RED","CHERRY","Study2","B",2239,12,4081,"ROD",22.222222222222,0
"w986614ks",7,"JOL Version C","RED","CHERRY","Study2","B",1779,56,590,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","REEL","ROD","Study2","S",1808,47,1586,"rod",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","REEL","ROD","Study2","S",3981,60,1422,"rod",100,100
"w10006793NR",7,"JOL Version C","REEL","ROD","Study2","S",3746,30,2343,"ROD",100,100
"w10008086_srs",7,"JOL Version C","REEL","ROD","Study2","S",3051,60,1826,"rod",100,100
"w10015978cjb",7,"JOL Version C","REEL","ROD","Study2","S",1748,70,76,"",0,0
"w10028143_kmo",7,"JOL Version C","REEL","ROD","Study2","S",2622,40,5507,"Rod",100,100
"w10031505BCB",7,"JOL Version C","REEL","ROD","Study2","S",2696,50,2036,"rod",100,100
"w10061505DJ",7,"JOL Version C","REEL","ROD","Study2","S",1560,60,2397,"in",0,0
"w10063353_sdp",7,"JOL Version C","REEL","ROD","Study2","S",2601,12,2917,"ROD",100,100
"w986614ks",7,"JOL Version C","REEL","ROD","Study2","S",2156,0,508,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","REVENGE","EVEN","Study2","F",2637,10,1481,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","REVENGE","EVEN","Study2","F",3291,30,6419,"sweet",44.444444444444,0
"w10006793NR",7,"JOL Version C","REVENGE","EVEN","Study2","F",3828,80,2690,"EVEN",100,100
"w10008086_srs",7,"JOL Version C","REVENGE","EVEN","Study2","F",1693,0,3942,"",0,0
"w10015978cjb",7,"JOL Version C","REVENGE","EVEN","Study2","F",1418,0,4464,"even",100,100
"w10028143_kmo",7,"JOL Version C","REVENGE","EVEN","Study2","F",3055,60,5191,"",0,0
"w10031505BCB",7,"JOL Version C","REVENGE","EVEN","Study2","F",12188,66,1360,"",0,0
"w10061505DJ",7,"JOL Version C","REVENGE","EVEN","Study2","F",1333,59,3765,"bad",0,0
"w10063353_sdp",7,"JOL Version C","REVENGE","EVEN","Study2","F",3038,100,5606,"EVEN",100,100
"w986614ks",7,"JOL Version C","REVENGE","EVEN","Study2","F",1352,0,732,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SARDINE","FISH","Study2","F",2590,79,2151,"fish",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SARDINE","FISH","Study2","F",2499,55,1527,"fish",100,100
"w10006793NR",7,"JOL Version C","SARDINE","FISH","Study2","F",2838,80,2850,"FISH",100,100
"w10008086_srs",7,"JOL Version C","SARDINE","FISH","Study2","F",4496,20,4373,"fish",100,100
"w10015978cjb",7,"JOL Version C","SARDINE","FISH","Study2","F",1648,60,2582,"fish",100,100
"w10028143_kmo",7,"JOL Version C","SARDINE","FISH","Study2","F",3043,70,1988,"fish",100,100
"w10031505BCB",7,"JOL Version C","SARDINE","FISH","Study2","F",3538,70,4030,"tuna",0,0
"w10061505DJ",7,"JOL Version C","SARDINE","FISH","Study2","F",1444,50,2047,"fish",100,100
"w10063353_sdp",7,"JOL Version C","SARDINE","FISH","Study2","F",2933,0,4643,"FISH",100,100
"w986614ks",7,"JOL Version C","SARDINE","FISH","Study2","F",1931,90,3468,"fish",100,100
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SCAR","MAIN","Study2","U",1787,3,1981,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SCAR","MAIN","Study2","U",2664,0,6438,"head",25,0
"w10006793NR",7,"JOL Version C","SCAR","MAIN","Study2","U",2046,0,5464,"",0,0
"w10008086_srs",7,"JOL Version C","SCAR","MAIN","Study2","U",2014,0,2142,"",0,0
"w10015978cjb",7,"JOL Version C","SCAR","MAIN","Study2","U",2085,0,1069,"",0,0
"w10028143_kmo",7,"JOL Version C","SCAR","MAIN","Study2","U",2576,10,2670,"bruise",20,0
"w10031505BCB",7,"JOL Version C","SCAR","MAIN","Study2","U",5698,10,3412,"",0,0
"w10061505DJ",7,"JOL Version C","SCAR","MAIN","Study2","U",1279,40,4824,"hey",0,0
"w10063353_sdp",7,"JOL Version C","SCAR","MAIN","Study2","U",10574,78,5121,"SCABS",22.222222222222,0
"w986614ks",7,"JOL Version C","SCAR","MAIN","Study2","U",2270,0,1511,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",2528,45,1225,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",3147,30,2340,"shears",100,100
"w10006793NR",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",2034,0,3982,"CUT",0,0
"w10008086_srs",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",4895,0,3885,"sheers",83.333333333333,100
"w10015978cjb",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",1497,0,4912,"scears",83.333333333333,100
"w10028143_kmo",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",2845,40,13170,"Shears ",100,100
"w10031505BCB",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",4328,40,3660,"shearers ",85.714285714286,0
"w10061505DJ",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",1748,60,3281,"cut",0,0
"w10063353_sdp",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",4968,12,12292,"SHEARS",100,100
"w986614ks",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",3301,NA,1375,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2703,40,3118,"safety",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",1989,5,2915,"safety",100,100
"w10006793NR",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2761,40,2226,"CAR",22.222222222222,0
"w10008086_srs",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",3322,50,3041,"saftey",83.333333333333,100
"w10015978cjb",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2043,100,980,"",0,0
"w10028143_kmo",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2187,80,3401,"safety",100,100
"w10031505BCB",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",4778,75,3760,"safty",90.909090909091,100
"w10061505DJ",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",647,5,6241,"safety",100,100
"w10063353_sdp",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",4570,100,11539,"ROLL",0,0
"w986614ks",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2100,90,573,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SHAKE","Shell","Study2","U",3610,48,1064,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SHAKE","Shell","Study2","U",3073,0,2367,"",0,0
"w10006793NR",7,"JOL Version C","SHAKE","Shell","Study2","U",3310,0,5069,"",0,0
"w10008086_srs",7,"JOL Version C","SHAKE","Shell","Study2","U",2034,0,2669,"down",0,0
"w10015978cjb",7,"JOL Version C","SHAKE","Shell","Study2","U",1321,0,799,"",0,0
"w10028143_kmo",7,"JOL Version C","SHAKE","Shell","Study2","U",2857,10,3567,"chip",22.222222222222,0
"w10031505BCB",7,"JOL Version C","SHAKE","Shell","Study2","U",9331,20,6886,"",0,0
"w10061505DJ",7,"JOL Version C","SHAKE","Shell","Study2","U",1409,69,2674,"hands",20,0
"w10063353_sdp",7,"JOL Version C","SHAKE","Shell","Study2","U",19820,0,11427,"SHELL",100,100
"w986614ks",7,"JOL Version C","SHAKE","Shell","Study2","U",2020,0,721,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SHAVE","RAZOR","Study2","S",2147,40,1273,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SHAVE","RAZOR","Study2","S",2424,65,1783,"",0,0
"w10006793NR",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3135,100,2652,"RAZOR",100,100
"w10008086_srs",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3325,40,7530,"scalp",20,0
"w10015978cjb",7,"JOL Version C","SHAVE","RAZOR","Study2","S",1415,80,1917,"",0,0
"w10028143_kmo",7,"JOL Version C","SHAVE","RAZOR","Study2","S",1967,80,3894,"razor",100,100
"w10031505BCB",7,"JOL Version C","SHAVE","RAZOR","Study2","S",4208,80,2872,"",0,0
"w10061505DJ",7,"JOL Version C","SHAVE","RAZOR","Study2","S",1867,40,2392,"cream",40,0
"w10063353_sdp",7,"JOL Version C","SHAVE","RAZOR","Study2","S",2837,90,7393,"SHEARS",36.363636363636,0
"w986614ks",7,"JOL Version C","SHAVE","RAZOR","Study2","S",2361,0,746,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SIGN","LOAN","Study2","U",2572,3,904,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SIGN","LOAN","Study2","U",2734,20,7408,"",0,0
"w10006793NR",7,"JOL Version C","SIGN","LOAN","Study2","U",3047,0,2668,"",0,0
"w10008086_srs",7,"JOL Version C","SIGN","LOAN","Study2","U",1774,0,2605,"stop",25,0
"w10015978cjb",7,"JOL Version C","SIGN","LOAN","Study2","U",2221,0,1004,"",0,0
"w10028143_kmo",7,"JOL Version C","SIGN","LOAN","Study2","U",2710,50,2386,"signal",20,0
"w10031505BCB",7,"JOL Version C","SIGN","LOAN","Study2","U",5560,5,1173,"",0,0
"w10061505DJ",7,"JOL Version C","SIGN","LOAN","Study2","U",1045,30,3915,"petition",33.333333333333,0
"w10063353_sdp",7,"JOL Version C","SIGN","LOAN","Study2","U",3573,45,3895,"OUT",28.571428571429,0
"w986614ks",7,"JOL Version C","SIGN","LOAN","Study2","U",2258,0,851,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","SMELL","INCENSE","Study2","B",2925,88,1540,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","SMELL","INCENSE","Study2","B",5705,40,2089,"",0,0
"w10006793NR",7,"JOL Version C","SMELL","INCENSE","Study2","B",3418,20,5814,"STENCH",30.769230769231,0
"w10008086_srs",7,"JOL Version C","SMELL","INCENSE","Study2","B",3590,20,4145,"",0,0
"w10015978cjb",7,"JOL Version C","SMELL","INCENSE","Study2","B",1600,100,6321,"stench",30.769230769231,0
"w10028143_kmo",7,"JOL Version C","SMELL","INCENSE","Study2","B",4558,60,3192,"rotten",30.769230769231,0
"w10031505BCB",7,"JOL Version C","SMELL","INCENSE","Study2","B",8989,80,5940,"stink",33.333333333333,0
"w10061505DJ",7,"JOL Version C","SMELL","INCENSE","Study2","B",1347,50,2343,"stink",33.333333333333,0
"w10063353_sdp",7,"JOL Version C","SMELL","INCENSE","Study2","B",2394,100,4665,"INCENSE",100,100
"w986614ks",7,"JOL Version C","SMELL","INCENSE","Study2","B",7519,90,3766,"stinch",46.153846153846,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","STEAK","GIVE","Study2","U",2301,2,1556,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","STEAK","GIVE","Study2","U",3269,5,1778,"",0,0
"w10006793NR",7,"JOL Version C","STEAK","GIVE","Study2","U",2434,0,5375,"",0,0
"w10008086_srs",7,"JOL Version C","STEAK","GIVE","Study2","U",7184,0,2216,"",0,0
"w10015978cjb",7,"JOL Version C","STEAK","GIVE","Study2","U",1787,0,1498,"",0,0
"w10028143_kmo",7,"JOL Version C","STEAK","GIVE","Study2","U",2775,30,3727,"Give",100,100
"w10031505BCB",7,"JOL Version C","STEAK","GIVE","Study2","U",6089,10,1724,"",0,0
"w10061505DJ",7,"JOL Version C","STEAK","GIVE","Study2","U",2465,40,2193,"chips",22.222222222222,0
"w10063353_sdp",7,"JOL Version C","STEAK","GIVE","Study2","U",4142,45,4757,"HOUSE",22.222222222222,0
"w986614ks",7,"JOL Version C","STEAK","GIVE","Study2","U",2325,0,2998,"cow",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",2963,88,4205,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",1471,50,4608,"fruit",100,100
"w10006793NR",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3469,95,1872,"FRUIT",100,100
"w10008086_srs",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3137,100,2468,"fruit",100,100
"w10015978cjb",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",2307,90,2997,"fruit",100,100
"w10028143_kmo",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",2512,80,2188,"fruit",100,100
"w10031505BCB",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",11765,70,5293,"fruit",100,100
"w10061505DJ",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",1560,30,2277,"jam",0,0
"w10063353_sdp",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3716,12,3275,"FRUIT",100,100
"w986614ks",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",1603,90,906,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TAN","SUN","Study2","S",2100,45,1170,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TAN","SUN","Study2","S",4021,100,1814,"sun",100,100
"w10006793NR",7,"JOL Version C","TAN","SUN","Study2","S",1705,90,2633,"SUN",100,100
"w10008086_srs",7,"JOL Version C","TAN","SUN","Study2","S",4133,10,3269,"sun",100,100
"w10015978cjb",7,"JOL Version C","TAN","SUN","Study2","S",3171,100,4303,"sun",100,100
"w10028143_kmo",7,"JOL Version C","TAN","SUN","Study2","S",1601,90,6986,"summer",44.444444444444,0
"w10031505BCB",7,"JOL Version C","TAN","SUN","Study2","S",2744,65,4315,"sun",100,100
"w10061505DJ",7,"JOL Version C","TAN","SUN","Study2","S",1640,60,2172,"sun",100,100
"w10063353_sdp",7,"JOL Version C","TAN","SUN","Study2","S",4479,95,2399,"SUN",100,100
"w986614ks",7,"JOL Version C","TAN","SUN","Study2","S",2737,100,737,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",2288,90,5123,"tantrum",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3840,25,6081,"tantrum",100,100
"w10006793NR",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3376,70,2911,"TANTRUM",100,100
"w10008086_srs",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",4158,100,7247,"tantrum",100,100
"w10015978cjb",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",2599,90,6760,"tantrum",100,100
"w10028143_kmo",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",2478,80,3763,"tantrum",100,100
"w10031505BCB",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3627,4,6896,"tantrum",100,100
"w10061505DJ",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",1438,40,2647,"tantrum",100,100
"w10063353_sdp",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",4191,90,5347,"TANTRUM",100,100
"w986614ks",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",1633,90,10391,"tantrum",100,100
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","THIMBLE","THREAD","Study2","F",1448,5,913,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","THIMBLE","THREAD","Study2","F",9413,25,3164,"thread",100,100
"w10006793NR",7,"JOL Version C","THIMBLE","THREAD","Study2","F",1925,0,2871,"TACK",40,0
"w10008086_srs",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2467,0,882,"",0,0
"w10015978cjb",7,"JOL Version C","THIMBLE","THREAD","Study2","F",1654,90,2763,"thread",100,100
"w10028143_kmo",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2770,40,2450,"Thread",100,100
"w10031505BCB",7,"JOL Version C","THIMBLE","THREAD","Study2","F",4430,0,10890,"thread",100,100
"w10061505DJ",7,"JOL Version C","THIMBLE","THREAD","Study2","F",1359,40,2661,"thread",100,100
"w10063353_sdp",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2036,1,2985,"THREAD",100,100
"w986614ks",7,"JOL Version C","THIMBLE","THREAD","Study2","F",1701,0,664,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TICK","FLEA","Study2","S",1743,57,2500,"flea",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TICK","FLEA","Study2","S",2971,90,2836,"",0,0
"w10006793NR",7,"JOL Version C","TICK","FLEA","Study2","S",2766,80,2390,"FLEA",100,100
"w10008086_srs",7,"JOL Version C","TICK","FLEA","Study2","S",13109,40,2173,"tock",0,0
"w10015978cjb",7,"JOL Version C","TICK","FLEA","Study2","S",2340,80,3227,"flea",100,100
"w10028143_kmo",7,"JOL Version C","TICK","FLEA","Study2","S",2083,60,2468,"flea",100,100
"w10031505BCB",7,"JOL Version C","TICK","FLEA","Study2","S",6844,7,2238,"",0,0
"w10061505DJ",7,"JOL Version C","TICK","FLEA","Study2","S",1124,40,2879,"tock",0,0
"w10063353_sdp",7,"JOL Version C","TICK","FLEA","Study2","S",17334,100,3635,"TOCK",0,0
"w986614ks",7,"JOL Version C","TICK","FLEA","Study2","S",1147,0,2926,"flea",100,100
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TIE","SHOELACE","Study2","B",3225,57,1368,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TIE","SHOELACE","Study2","B",2619,90,4347,"shoe",66.666666666667,0
"w10006793NR",7,"JOL Version C","TIE","SHOELACE","Study2","B",2496,90,4258,"SHOELACE",100,100
"w10008086_srs",7,"JOL Version C","TIE","SHOELACE","Study2","B",3121,25,15869,"shoelace",100,100
"w10015978cjb",7,"JOL Version C","TIE","SHOELACE","Study2","B",2333,70,1175,"",0,0
"w10028143_kmo",7,"JOL Version C","TIE","SHOELACE","Study2","B",2033,80,3384,"bow",18.181818181818,0
"w10031505BCB",7,"JOL Version C","TIE","SHOELACE","Study2","B",2728,60,3211,"knot",16.666666666667,0
"w10061505DJ",7,"JOL Version C","TIE","SHOELACE","Study2","B",1364,50,3805,"laces",61.538461538462,0
"w10063353_sdp",7,"JOL Version C","TIE","SHOELACE","Study2","B",2981,100,17639,"SHOELACE",100,100
"w986614ks",7,"JOL Version C","TIE","SHOELACE","Study2","B",1927,90,864,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TOIL","LEASE","Study2","U",1835,3,4131,"fuss",22.222222222222,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TOIL","LEASE","Study2","U",2524,0,4951,"sweat",40,0
"w10006793NR",7,"JOL Version C","TOIL","LEASE","Study2","U",2517,0,2148,"",0,0
"w10008086_srs",7,"JOL Version C","TOIL","LEASE","Study2","U",1303,0,2516,"",0,0
"w10015978cjb",7,"JOL Version C","TOIL","LEASE","Study2","U",3109,0,836,"",0,0
"w10028143_kmo",7,"JOL Version C","TOIL","LEASE","Study2","U",3143,10,1835,"",0,0
"w10031505BCB",7,"JOL Version C","TOIL","LEASE","Study2","U",14722,55,3219,"",0,0
"w10061505DJ",7,"JOL Version C","TOIL","LEASE","Study2","U",1938,50,2692,"turn",0,0
"w10063353_sdp",7,"JOL Version C","TOIL","LEASE","Study2","U",9346,5,6561,"TOOL",22.222222222222,0
"w986614ks",7,"JOL Version C","TOIL","LEASE","Study2","U",1015,0,4570,"bathroom",15.384615384615,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TRASH","LITTER","Study2","B",2476,40,1115,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TRASH","LITTER","Study2","B",5021,90,3171,"bag",0,0
"w10006793NR",7,"JOL Version C","TRASH","LITTER","Study2","B",3611,50,2511,"DUMP",0,0
"w10008086_srs",7,"JOL Version C","TRASH","LITTER","Study2","B",37501,40,4215,"can",0,0
"w10015978cjb",7,"JOL Version C","TRASH","LITTER","Study2","B",1898,100,8115,"",0,0
"w10028143_kmo",7,"JOL Version C","TRASH","LITTER","Study2","B",3108,60,1843,"can",0,0
"w10031505BCB",7,"JOL Version C","TRASH","LITTER","Study2","B",50,NA,4842,"dump",0,0
"w10061505DJ",7,"JOL Version C","TRASH","LITTER","Study2","B",898,50,2761,"bin",22.222222222222,0
"w10063353_sdp",7,"JOL Version C","TRASH","LITTER","Study2","B",3906,30,2857,"DUMP",0,0
"w986614ks",7,"JOL Version C","TRASH","LITTER","Study2","B",4338,90,814,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2696,69,3382,"honest",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2843,100,4131,"honest",100,100
"w10006793NR",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2970,100,3617,"HONEST",100,100
"w10008086_srs",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3018,100,5566,"honest",100,100
"w10015978cjb",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2470,95,1973,"",0,0
"w10028143_kmo",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2521,80,7034,"Honest",100,100
"w10031505BCB",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3162,60,1684,"",0,0
"w10061505DJ",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",1084,60,3784,"lie",22.222222222222,0
"w10063353_sdp",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2986,100,2124,"LIE",22.222222222222,0
"w986614ks",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2683,85,600,"",0,0
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","VILLAIN","BAD","Study2","F",2036,79,2618,"bad",100,100
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","VILLAIN","BAD","Study2","F",4076,90,2566,"evil",0,0
"w10006793NR",7,"JOL Version C","VILLAIN","BAD","Study2","F",3508,100,2119,"BAD",100,100
"w10008086_srs",7,"JOL Version C","VILLAIN","BAD","Study2","F",2736,0,4986,"evil",0,0
"w10015978cjb",7,"JOL Version C","VILLAIN","BAD","Study2","F",1717,100,2583,"bad",100,100
"w10028143_kmo",7,"JOL Version C","VILLAIN","BAD","Study2","F",1873,80,2107,"bad",100,100
"w10031505BCB",7,"JOL Version C","VILLAIN","BAD","Study2","F",26973,60,2186,"bad",100,100
"w10061505DJ",7,"JOL Version C","VILLAIN","BAD","Study2","F",1548,40,1797,"bad",100,100
"w10063353_sdp",7,"JOL Version C","VILLAIN","BAD","Study2","F",2960,12,3325,"BAD",100,100
"w986614ks",7,"JOL Version C","VILLAIN","BAD","Study2","F",1221,0,2632,"bad",100,100
"5c5ad1e0a090ad0001e1ba35",7,"JOL Version C","WAX","CANDLE","Study2","S",2569,79,2178,"",0,0
"5eea91c84aa3bf199b6fe94d",7,"JOL Version C","WAX","CANDLE","Study2","S",8104,25,2432,"candle",100,100
"w10006793NR",7,"JOL Version C","WAX","CANDLE","Study2","S",2457,80,5763,"CANDLE",100,100
"w10008086_srs",7,"JOL Version C","WAX","CANDLE","Study2","S",3038,50,68663,"candle",100,100
"w10015978cjb",7,"JOL Version C","WAX","CANDLE","Study2","S",2769,95,4639,"candle",100,100
"w10028143_kmo",7,"JOL Version C","WAX","CANDLE","Study2","S",3110,80,4147,"candle",100,100
"w10031505BCB",7,"JOL Version C","WAX","CANDLE","Study2","S",2716,40,7611,"candle\",92.307692307692,100
"w10061505DJ",7,"JOL Version C","WAX","CANDLE","Study2","S",2376,50,2815,"shave",36.363636363636,0
"w10063353_sdp",7,"JOL Version C","WAX","CANDLE","Study2","S",2392,100,5339,"ORCHID",33.333333333333,0
