"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10008086",1,"Version A","FRUIT","STRAWBERRY","Study2","B",892,NA,3304,"fly",15.384615384615,0
"w10015958",1,"Version A","FRUIT","STRAWBERRY","Study2","B",2956,4,1327,"",0,0
"w10020847",1,"Version A","FRUIT","STRAWBERRY","Study2","B",454,4,4414,"CHERRY",50,0
"w10033223_tag",1,"Version A","FRUIT","STRAWBERRY","Study2","B",5936,4,3719,"strawberry",100,100
"W10061905",1,"Version A","FRUIT","STRAWBERRY","Study2","B",10555,4,1295,"",0,0
"214402",1,"Version A","FURRY","DOG","Study2","F",2170,2,2332,"dog",100,100
"960689",1,"Version A","FURRY","DOG","Study2","F",2041,2,375,"",0,0
"w10008086",1,"Version A","FURRY","DOG","Study2","F",4777,2,192,"",0,0
"w10015958",1,"Version A","FURRY","DOG","Study2","F",2923,2,3135,"dog",100,100
"w10020847",1,"Version A","FURRY","DOG","Study2","F",1821,3,3513,"RABBIT ",0,0
"w10033223_tag",1,"Version A","FURRY","DOG","Study2","F",2832,2,3147,"dog",100,100
"W10061905",1,"Version A","FURRY","DOG","Study2","F",3947,2,627,"",0,0
"214402",1,"Version A","FUZZY","BANG","Study2","U",2956,2,3688,"dog",28.571428571429,0
"960689",1,"Version A","FUZZY","BANG","Study2","U",5034,2,370,"",0,0
"w10008086",1,"Version A","FUZZY","BANG","Study2","U",71,NA,834,"",0,0
"w10015958",1,"Version A","FUZZY","BANG","Study2","U",2909,2,849,"",0,0
"w10020847",1,"Version A","FUZZY","BANG","Study2","U",1062,3,3262,"SOCK",0,0
"w10033223_tag",1,"Version A","FUZZY","BANG","Study2","U",5993,2,4582,"dog",28.571428571429,0
"W10061905",1,"Version A","FUZZY","BANG","Study2","U",4529,2,725,"",0,0
"214402",1,"Version A","GIVE","STEAK","Study2","U",2500,4,3999,"",0,0
"960689",1,"Version A","GIVE","STEAK","Study2","U",2061,4,318,"",0,0
"w10008086",1,"Version A","GIVE","STEAK","Study2","U",119,NA,127,"",0,0
"w10015958",1,"Version A","GIVE","STEAK","Study2","U",7219,4,1001,"",0,0
"w10020847",1,"Version A","GIVE","STEAK","Study2","U",2478,4,2450,"TIME",44.444444444444,0
"w10033223_tag",1,"Version A","GIVE","STEAK","Study2","U",6117,4,3351,"take",66.666666666667,100
"W10061905",1,"Version A","GIVE","STEAK","Study2","U",3167,4,358,"",0,0
"214402",1,"Version A","GLASS","BREAKABLE","Study2","B",4423,5,5504,"breakablr",88.888888888889,100
"960689",1,"Version A","GLASS","BREAKABLE","Study2","B",3139,4,660,"",0,0
"w10008086",1,"Version A","GLASS","BREAKABLE","Study2","B",2939,5,161,"",0,0
"w10015958",1,"Version A","GLASS","BREAKABLE","Study2","B",6502,5,790,"",0,0
"w10020847",1,"Version A","GLASS","BREAKABLE","Study2","B",2181,4,3109,"MIRROR",13.333333333333,0
"w10033223_tag",1,"Version A","GLASS","BREAKABLE","Study2","B",10198,5,3963,"shatter",25,0
"W10061905",1,"Version A","GLASS","BREAKABLE","Study2","B",6998,5,1016,"",0,0
"214402",1,"Version A","GONE","AWAY","Study2","S",2294,4,3547,"west",25,0
"960689",1,"Version A","GONE","AWAY","Study2","S",2418,3,378,"",0,0
"w10008086",1,"Version A","GONE","AWAY","Study2","S",66,NA,201,"",0,0
"w10015958",1,"Version A","GONE","AWAY","Study2","S",2336,4,1841,"",0,0
"w10020847",1,"Version A","GONE","AWAY","Study2","S",712,2,2336,"BABY",50,0
"w10033223_tag",1,"Version A","GONE","AWAY","Study2","S",3279,4,1159,"",0,0
"W10061905",1,"Version A","GONE","AWAY","Study2","S",3338,4,2013,"",0,0
"214402",1,"Version A","HONEST","TRUTHFUL","Study2","B",3757,4,4407,"truthful",100,100
"960689",1,"Version A","HONEST","TRUTHFUL","Study2","B",3939,4,299,"",0,0
"w10008086",1,"Version A","HONEST","TRUTHFUL","Study2","B",660,NA,159,"",0,0
"w10015958",1,"Version A","HONEST","TRUTHFUL","Study2","B",3245,4,854,"",0,0
"w10020847",1,"Version A","HONEST","TRUTHFUL","Study2","B",572,2,8831,"GUY",18.181818181818,0
"w10033223_tag",1,"Version A","HONEST","TRUTHFUL","Study2","B",4463,4,2819,"truth",76.923076923077,0
"W10061905",1,"Version A","HONEST","TRUTHFUL","Study2","B",7678,4,508,"",0,0
"214402",1,"Version A","INCENSE","SMELL","Study2","F",3970,4,6839,"smell",100,100
"960689",1,"Version A","INCENSE","SMELL","Study2","F",2910,4,829,"",0,0
"w10008086",1,"Version A","INCENSE","SMELL","Study2","F",50,NA,703,"",0,0
"w10015958",1,"Version A","INCENSE","SMELL","Study2","F",3222,4,1266,"",0,0
"w10020847",1,"Version A","INCENSE","SMELL","Study2","F",758,3,5687,"INDIAN",0,0
"w10033223_tag",1,"Version A","INCENSE","SMELL","Study2","F",8997,4,6689,"",0,0
"W10061905",1,"Version A","INCENSE","SMELL","Study2","F",8775,4,194,"",0,0
"214402",1,"Version A","JUSTICE","MAROON","Study2","U",4363,6,12116,"court",18.181818181818,0
"960689",1,"Version A","JUSTICE","MAROON","Study2","U",5697,6,269,"",0,0
"w10008086",1,"Version A","JUSTICE","MAROON","Study2","U",58,NA,59,"",0,0
"w10015958",1,"Version A","JUSTICE","MAROON","Study2","U",3273,6,3771,"law",22.222222222222,0
"w10020847",1,"Version A","JUSTICE","MAROON","Study2","U",2792,NA,2738,"WRITE",18.181818181818,0
"w10033223_tag",1,"Version A","JUSTICE","MAROON","Study2","U",4634,6,3798,"jury",20,0
"W10061905",1,"Version A","JUSTICE","MAROON","Study2","U",11736,6,272,"",0,0
"214402",1,"Version A","KEYS","JOKE","Study2","U",3469,3,6651,"",0,0
"960689",1,"Version A","KEYS","JOKE","Study2","U",2087,3,420,"",0,0
"w10008086",1,"Version A","KEYS","JOKE","Study2","U",40,NA,133,"",0,0
"w10015958",1,"Version A","KEYS","JOKE","Study2","U",2117,3,1813,"",0,0
"w10020847",1,"Version A","KEYS","JOKE","Study2","U",2414,3,3190,"LOCK",50,0
"w10033223_tag",1,"Version A","KEYS","JOKE","Study2","U",3001,3,4409,"chain",0,0
"W10061905",1,"Version A","KEYS","JOKE","Study2","U",3377,3,804,"",0,0
"214402",1,"Version A","LEASE","TOIL","Study2","U",2813,3,1689,"",0,0
"960689",1,"Version A","LEASE","TOIL","Study2","U",3829,5,457,"",0,0
"w10008086",1,"Version A","LEASE","TOIL","Study2","U",65,NA,2563,"paper",0,0
"w10015958",1,"Version A","LEASE","TOIL","Study2","U",2330,5,1904,"",0,0
"w10020847",1,"Version A","LEASE","TOIL","Study2","U",442,4,2492,"",0,0
"w10033223_tag",1,"Version A","LEASE","TOIL","Study2","U",4473,5,1968,"rent",25,0
"W10061905",1,"Version A","LEASE","TOIL","Study2","U",3677,5,398,"",0,0
"214402",1,"Version A","LISTEN","FICTION","Study2","U",3298,5,2343,"",0,0
"960689",1,"Version A","LISTEN","FICTION","Study2","U",3014,5,281,"",0,0
"w10008086",1,"Version A","LISTEN","FICTION","Study2","U",2536,5,138,"",0,0
"w10015958",1,"Version A","LISTEN","FICTION","Study2","U",8214,5,1885,"",0,0
"w10020847",1,"Version A","LISTEN","FICTION","Study2","U",320,3,2700,"WELL",0,0
"w10033223_tag",1,"Version A","LISTEN","FICTION","Study2","U",3813,5,3286,"",0,0
"W10061905",1,"Version A","LISTEN","FICTION","Study2","U",5206,5,416,"",0,0
"214402",1,"Version A","LITTER","TRASH","Study2","F",2799,3,2639,"trash",100,100
"960689",1,"Version A","LITTER","TRASH","Study2","F",3174,3,1536,"",0,0
"w10008086",1,"Version A","LITTER","TRASH","Study2","F",232,NA,68,"",0,0
"w10015958",1,"Version A","LITTER","TRASH","Study2","F",2956,3,995,"",0,0
"w10020847",1,"Version A","LITTER","TRASH","Study2","F",4803,3,2742,"BUG",0,0
"w10033223_tag",1,"Version A","LITTER","TRASH","Study2","F",6677,3,3968,"garbage",16.666666666667,0
"W10061905",1,"Version A","LITTER","TRASH","Study2","F",5337,3,318,"",0,0
"214402",1,"Version A","LOAN","SIGN","Study2","U",1749,3,7331,"money",22.222222222222,0
"960689",1,"Version A","LOAN","SIGN","Study2","U",3026,3,529,"",0,0
"w10008086",1,"Version A","LOAN","SIGN","Study2","U",2876,3,7499,"money",22.222222222222,0
"w10015958",1,"Version A","LOAN","SIGN","Study2","U",1884,3,492,"",0,0
"w10020847",1,"Version A","LOAN","SIGN","Study2","U",424,4,2339,"MONEY",22.222222222222,0
"w10033223_tag",1,"Version A","LOAN","SIGN","Study2","U",3622,3,9443,"money ",22.222222222222,0
"W10061905",1,"Version A","LOAN","SIGN","Study2","U",4813,3,1046,"",0,0
"214402",1,"Version A","LOUD","NOISE","Study2","S",3348,5,6924,"noise ",100,100
"960689",1,"Version A","LOUD","NOISE","Study2","S",3404,5,807,"",0,0
"w10008086",1,"Version A","LOUD","NOISE","Study2","S",1803,5,3368,"slow",22.222222222222,0
"w10015958",1,"Version A","LOUD","NOISE","Study2","S",2563,5,3083,"",0,0
"w10020847",1,"Version A","LOUD","NOISE","Study2","S",1213,4,3350,"MAN",25,0
"w10033223_tag",1,"Version A","LOUD","NOISE","Study2","S",4760,5,4309,"",0,0
"W10061905",1,"Version A","LOUD","NOISE","Study2","S",5780,5,504,"",0,0
"214402",1,"Version A","MAIN","SCAR","Study2","U",2974,3,4525,"",0,0
"960689",1,"Version A","MAIN","SCAR","Study2","U",2644,3,1087,"",0,0
"w10008086",1,"Version A","MAIN","SCAR","Study2","U",1793,2,32,"",0,0
"w10015958",1,"Version A","MAIN","SCAR","Study2","U",2212,3,1227,"",0,0
"w10020847",1,"Version A","MAIN","SCAR","Study2","U",913,3,1737,"FREE",25,0
"w10033223_tag",1,"Version A","MAIN","SCAR","Study2","U",3606,3,1160,"",0,0
"W10061905",1,"Version A","MAIN","SCAR","Study2","U",6412,3,902,"",0,0
"214402",1,"Version A","MASON","JAR","Study2","S",2548,3,3249,"jar",100,100
"960689",1,"Version A","MASON","JAR","Study2","S",2524,3,296,"",0,0
"w10008086",1,"Version A","MASON","JAR","Study2","S",9212,4,2691,"jar",100,100
"w10015958",1,"Version A","MASON","JAR","Study2","S",2568,3,3301,"jar",100,100
"w10020847",1,"Version A","MASON","JAR","Study2","S",399,3,1297,"",0,0
"w10033223_tag",1,"Version A","MASON","JAR","Study2","S",3624,3,1274,"jar",100,100
"W10061905",1,"Version A","MASON","JAR","Study2","S",6399,3,975,"",0,0
"214402",1,"Version A","MAZE","ELECTION","Study2","U",4731,6,8249,"",0,0
"960689",1,"Version A","MAZE","ELECTION","Study2","U",4794,6,438,"",0,0
"w10008086",1,"Version A","MAZE","ELECTION","Study2","U",54,NA,2857,"runner",14.285714285714,0
"w10015958",1,"Version A","MAZE","ELECTION","Study2","U",2884,6,891,"",0,0
"w10020847",1,"Version A","MAZE","ELECTION","Study2","U",618,3,2600,"LOST",33.333333333333,0
"w10033223_tag",1,"Version A","MAZE","ELECTION","Study2","U",4397,6,2074,"\",0,0
"W10061905",1,"Version A","MAZE","ELECTION","Study2","U",4187,6,313,"",0,0
"214402",1,"Version A","MEAT","OBTAIN","Study2","U",2737,5,10318,"ORGIN",54.545454545455,0
"960689",1,"Version A","MEAT","OBTAIN","Study2","U",2630,5,546,"",0,0
"w10008086",1,"Version A","MEAT","OBTAIN","Study2","U",1800,4,30,"",0,0
"w10015958",1,"Version A","MEAT","OBTAIN","Study2","U",2371,6,1104,"",0,0
"w10020847",1,"Version A","MEAT","OBTAIN","Study2","U",1288,3,3813,"UP",0,0
"w10033223_tag",1,"Version A","MEAT","OBTAIN","Study2","U",5261,5,4543,"give",20,0
"W10061905",1,"Version A","MEAT","OBTAIN","Study2","U",4676,5,2405,"",0,0
"214402",1,"Version A","MIRROR","CHILDREN","Study2","U",3105,4,1994,"",0,0
"960689",1,"Version A","MIRROR","CHILDREN","Study2","U",3942,4,746,"",0,0
"w10008086",1,"Version A","MIRROR","CHILDREN","Study2","U",1414,4,105,"",0,0
"w10015958",1,"Version A","MIRROR","CHILDREN","Study2","U",2773,4,1175,"",0,0
"w10020847",1,"Version A","MIRROR","CHILDREN","Study2","U",724,4,3481,"REFLECTION",33.333333333333,0
"w10033223_tag",1,"Version A","MIRROR","CHILDREN","Study2","U",5699,4,3379,"children",100,100
"W10061905",1,"Version A","MIRROR","CHILDREN","Study2","U",4817,4,674,"",0,0
"214402",1,"Version A","MOAT","CLEAR","Study2","U",1851,4,7554,"",0,0
"960689",1,"Version A","MOAT","CLEAR","Study2","U",3247,4,269,"",0,0
"w10008086",1,"Version A","MOAT","CLEAR","Study2","U",433,NA,31,"",0,0
"w10015958",1,"Version A","MOAT","CLEAR","Study2","U",2798,4,3963,"",0,0
"w10020847",1,"Version A","MOAT","CLEAR","Study2","U",559,3,1965,"",0,0
"w10033223_tag",1,"Version A","MOAT","CLEAR","Study2","U",3428,4,3470,"",0,0
"W10061905",1,"Version A","MOAT","CLEAR","Study2","U",4265,4,524,"",0,0
"214402",1,"Version A","MONEY","BANKER","Study2","B",3301,4,2984,"bank",80,0
"960689",1,"Version A","MONEY","BANKER","Study2","B",2591,4,359,"",0,0
"w10008086",1,"Version A","MONEY","BANKER","Study2","B",9,NA,107,"",0,0
"w10015958",1,"Version A","MONEY","BANKER","Study2","B",2896,4,1006,"",0,0
"w10020847",1,"Version A","MONEY","BANKER","Study2","B",1463,4,3994,"CASH",20,0
"w10033223_tag",1,"Version A","MONEY","BANKER","Study2","B",3707,4,988,"",0,0
"W10061905",1,"Version A","MONEY","BANKER","Study2","B",3577,4,1785,"",0,0
"214402",1,"Version A","MULE","DONKEY","Study2","F",3224,4,5577,"donkey",100,100
"960689",1,"Version A","MULE","DONKEY","Study2","F",3655,4,358,"",0,0
"w10008086",1,"Version A","MULE","DONKEY","Study2","F",1689,3,1427,"",0,0
"w10015958",1,"Version A","MULE","DONKEY","Study2","F",2792,4,5468,"horse",36.363636363636,0
"w10020847",1,"Version A","MULE","DONKEY","Study2","F",1833,4,2758,"HORSE",36.363636363636,0
"w10033223_tag",1,"Version A","MULE","DONKEY","Study2","F",12196,4,3228,"donkey",100,100
"W10061905",1,"Version A","MULE","DONKEY","Study2","F",7152,4,132,"",0,0
"214402",1,"Version A","NAME","HATE","Study2","U",1682,4,6267,"hate",100,100
"960689",1,"Version A","NAME","HATE","Study2","U",1956,4,441,"",0,0
"w10008086",1,"Version A","NAME","HATE","Study2","U",1885,4,46,"",0,0
"w10015958",1,"Version A","NAME","HATE","Study2","U",2075,4,1214,"",0,0
"w10020847",1,"Version A","NAME","HATE","Study2","U",1306,3,4591,"LYDIA",22.222222222222,0
"w10033223_tag",1,"Version A","NAME","HATE","Study2","U",9933,4,1707,"tag",28.571428571429,0
"W10061905",1,"Version A","NAME","HATE","Study2","U",2950,4,380,"",0,0
"214402",1,"Version A","OWN","HAVE","Study2","S",2228,3,2553,"",0,0
"960689",1,"Version A","OWN","HAVE","Study2","S",3769,3,585,"",0,0
"w10008086",1,"Version A","OWN","HAVE","Study2","S",64,NA,37,"",0,0
"w10015958",1,"Version A","OWN","HAVE","Study2","S",3453,3,1267,"",0,0
"w10020847",1,"Version A","OWN","HAVE","Study2","S",697,2,1868,"CAR",28.571428571429,0
"w10033223_tag",1,"Version A","OWN","HAVE","Study2","S",20786,3,10087,"self",25,0
"W10061905",1,"Version A","OWN","HAVE","Study2","S",6234,3,278,"",0,0
"214402",1,"Version A","PHONE","COMMUNICATION","Study2","S",5459,8,5655,"communication",100,100
"960689",1,"Version A","PHONE","COMMUNICATION","Study2","S",16510,8,1401,"",0,0
"w10008086",1,"Version A","PHONE","COMMUNICATION","Study2","S",1837,5,14,"",0,0
"w10015958",1,"Version A","PHONE","COMMUNICATION","Study2","S",4379,8,4219,"call",23.529411764706,0
"w10020847",1,"Version A","PHONE","COMMUNICATION","Study2","S",660,4,2301,"NUMBER",10.526315789474,0
"w10033223_tag",1,"Version A","PHONE","COMMUNICATION","Study2","S",29287,8,4045,"communication",100,100
"W10061905",1,"Version A","PHONE","COMMUNICATION","Study2","S",8320,6,3705,"",0,0
"214402",1,"Version A","PLANE","AIRCRAFT","Study2","B",3231,5,15428,"aircraft",100,100
"960689",1,"Version A","PLANE","AIRCRAFT","Study2","B",3691,5,322,"",0,0
"w10008086",1,"Version A","PLANE","AIRCRAFT","Study2","B",58,NA,43,"",0,0
"w10015958",1,"Version A","PLANE","AIRCRAFT","Study2","B",3470,5,1441,"",0,0
"w10020847",1,"Version A","PLANE","AIRCRAFT","Study2","B",4540,3,4977,"AIR",54.545454545455,0
"w10033223_tag",1,"Version A","PLANE","AIRCRAFT","Study2","B",5300,5,4720,"aircraft",100,100
"W10061905",1,"Version A","PLANE","AIRCRAFT","Study2","B",19187,4,510,"",0,0
"214402",1,"Version A","POP","BALLOON","Study2","B",2652,4,6052,"soda",18.181818181818,0
"960689",1,"Version A","POP","BALLOON","Study2","B",5231,5,471,"",0,0
"w10008086",1,"Version A","POP","BALLOON","Study2","B",5437,4,88,"",0,0
"w10015958",1,"Version A","POP","BALLOON","Study2","B",2144,4,523,"",0,0
"w10020847",1,"Version A","POP","BALLOON","Study2","B",900,4,1846,"UP",0,0
"w10033223_tag",1,"Version A","POP","BALLOON","Study2","B",4848,4,3320,"baloon",92.307692307692,100
"W10061905",1,"Version A","POP","BALLOON","Study2","B",10582,4,659,"",0,0
"214402",1,"Version A","RAZOR","SHAVE","Study2","S",2360,4,5891,"shave",100,100
"960689",1,"Version A","RAZOR","SHAVE","Study2","S",2287,4,311,"",0,0
"w10008086",1,"Version A","RAZOR","SHAVE","Study2","S",7,NA,36,"",0,0
"w10015958",1,"Version A","RAZOR","SHAVE","Study2","S",2343,4,660,"",0,0
"w10020847",1,"Version A","RAZOR","SHAVE","Study2","S",1807,4,3563,"SHARP",60,0
"w10033223_tag",1,"Version A","RAZOR","SHAVE","Study2","S",3399,4,5384,"shave",100,100
"W10061905",1,"Version A","RAZOR","SHAVE","Study2","S",27375,4,712,"",0,0
"214402",1,"Version A","RIGHTS","EQUAL","Study2","S",3529,4,3817,"equal",100,100
"960689",1,"Version A","RIGHTS","EQUAL","Study2","S",2756,4,265,"",0,0
"w10008086",1,"Version A","RIGHTS","EQUAL","Study2","S",5583,5,792,"",0,0
"w10015958",1,"Version A","RIGHTS","EQUAL","Study2","S",1982,3,4260,"wrong",0,0
"w10020847",1,"Version A","RIGHTS","EQUAL","Study2","S",2183,3,3809,"EQUAL",100,100
"w10033223_tag",1,"Version A","RIGHTS","EQUAL","Study2","S",5481,NA,4380,"women",20,0
"W10061905",1,"Version A","RIGHTS","EQUAL","Study2","S",5601,4,1859,"",0,0
"214402",1,"Version A","ROD","REEL","Study2","S",2056,3,1847,"reel",100,100
"960689",1,"Version A","ROD","REEL","Study2","S",2284,3,477,"",0,0
"w10008086",1,"Version A","ROD","REEL","Study2","S",1994,4,72,"",0,0
"w10015958",1,"Version A","ROD","REEL","Study2","S",1942,3,930,"",0,0
"w10020847",1,"Version A","ROD","REEL","Study2","S",3103,4,7160,"RAIL",50,0
"w10033223_tag",1,"Version A","ROD","REEL","Study2","S",4824,3,1921,"",0,0
"W10061905",1,"Version A","ROD","REEL","Study2","S",2103,NA,1754,"",0,0
"214402",1,"Version A","SAFETY","SEATBELT","Study2","S",3589,5,5234,"belt",66.666666666667,0
"960689",1,"Version A","SAFETY","SEATBELT","Study2","S",8506,5,362,"",0,0
"w10008086",1,"Version A","SAFETY","SEATBELT","Study2","S",1214,4,48,"",0,0
"w10015958",1,"Version A","SAFETY","SEATBELT","Study2","S",4301,5,953,"",0,0
"w10020847",1,"Version A","SAFETY","SEATBELT","Study2","S",343,3,6148,"POLE",16.666666666667,0
"w10033223_tag",1,"Version A","SAFETY","SEATBELT","Study2","S",8794,5,1636,"",0,0
"W10061905",1,"Version A","SAFETY","SEATBELT","Study2","S",19318,5,432,"",0,0
"214402",1,"Version A","SCALP","HEAD","Study2","F",2085,2,6722,"head",100,100
"960689",1,"Version A","SCALP","HEAD","Study2","F",20257,3,371,"",0,0
"w10008086",1,"Version A","SCALP","HEAD","Study2","F",552,NA,62,"",0,0
"w10015958",1,"Version A","SCALP","HEAD","Study2","F",1981,3,1073,"",0,0
"w10020847",1,"Version A","SCALP","HEAD","Study2","F",559,3,2091,"HEAD",100,100
"w10033223_tag",1,"Version A","SCALP","HEAD","Study2","F",48330,3,4417,"head",100,100
"W10061905",1,"Version A","SCALP","HEAD","Study2","F",4879,3,1785,"",0,0
"214402",1,"Version A","SHEARS","SCISSORS","Study2","F",3725,4,3629,"scissors",100,100
"960689",1,"Version A","SHEARS","SCISSORS","Study2","F",6453,4,1213,"",0,0
"w10008086",1,"Version A","SHEARS","SCISSORS","Study2","F",6128,4,1966,"",0,0
"w10015958",1,"Version A","SHEARS","SCISSORS","Study2","F",3558,4,1576,"",0,0
"w10020847",1,"Version A","SHEARS","SCISSORS","Study2","F",808,4,5588,"SICCORS",66.666666666667,100
"w10033223_tag",1,"Version A","SHEARS","SCISSORS","Study2","F",27689,4,4210,"scissors",100,100
"W10061905",1,"Version A","SHEARS","SCISSORS","Study2","F",8513,4,106,"",0,0
"214402",1,"Version A","Shell","SHAKE","Study2","U",3289,3,2181,"",0,0
"960689",1,"Version A","Shell","SHAKE","Study2","U",2872,3,791,"",0,0
"w10008086",1,"Version A","Shell","SHAKE","Study2","U",59,NA,94,"",0,0
"w10015958",1,"Version A","Shell","SHAKE","Study2","U",2795,3,4582,"sea",50,0
"w10020847",1,"Version A","Shell","SHAKE","Study2","U",456,3,45731,"SHINEY",54.545454545455,0
"w10033223_tag",1,"Version A","Shell","SHAKE","Study2","U",4329,3,4898,"",0,0
"W10061905",1,"Version A","Shell","SHAKE","Study2","U",14184,3,116,"",0,0
"214402",1,"Version A","SHOELACE","TIE","Study2","F",3991,4,6458,"tie",100,100
"960689",1,"Version A","SHOELACE","TIE","Study2","F",10584,6,310,"",0,0
"w10008086",1,"Version A","SHOELACE","TIE","Study2","F",32,NA,161,"",0,0
"w10015958",1,"Version A","SHOELACE","TIE","Study2","F",5042,6,441,"",0,0
"w10020847",1,"Version A","SHOELACE","TIE","Study2","F",1053,2,2733,"WHITE",50,0
"w10033223_tag",1,"Version A","SHOELACE","TIE","Study2","F",5389,6,3126,"",0,0
"W10061905",1,"Version A","SHOELACE","TIE","Study2","F",5390,6,43,"",0,0
"214402",1,"Version A","SLEEP","NAP","Study2","B",2046,3,2612,"",0,0
"960689",1,"Version A","SLEEP","NAP","Study2","B",2236,3,326,"",0,0
"w10008086",1,"Version A","SLEEP","NAP","Study2","B",2696,3,20,"",0,0
"w10015958",1,"Version A","SLEEP","NAP","Study2","B",1710,3,1286,"",0,0
"w10020847",1,"Version A","SLEEP","NAP","Study2","B",580,3,1920,"WELL",0,0
"w10033223_tag",1,"Version A","SLEEP","NAP","Study2","B",2377,3,3072,"nap",100,100
"W10061905",1,"Version A","SLEEP","NAP","Study2","B",20359,3,283,"",0,0
"214402",1,"Version A","STAR","ACTRESS","Study2","B",5055,3,4353,"shine",16.666666666667,0
"960689",1,"Version A","STAR","ACTRESS","Study2","B",4832,3,317,"",0,0
"w10008086",1,"Version A","STAR","ACTRESS","Study2","B",333,NA,1349,"",0,0
"w10015958",1,"Version A","STAR","ACTRESS","Study2","B",2944,3,4788,"actress",100,100
"w10020847",1,"Version A","STAR","ACTRESS","Study2","B",2103,4,3330,"WARS",54.545454545455,0
"w10033223_tag",1,"Version A","STAR","ACTRESS","Study2","B",4294,3,2726,"ship",18.181818181818,0
"W10061905",1,"Version A","STAR","ACTRESS","Study2","B",9295,3,89,"",0,0
"214402",1,"Version A","STRETCH","CLOTH","Study2","U",3450,2,8041,"clothes",83.333333333333,0
"960689",1,"Version A","STRETCH","CLOTH","Study2","U",2945,2,310,"",0,0
