"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
73,"w10065682_amm",8,"JOL Version D","WAR","revolution","Study1","B",4414,"0",1291,"",0,"revolution",0
73,"905158TA",8,"JOL Version D","WAR","revolution","Study1","B",5036,"60",4478,"famine",25,"revolution",0
73,"w10037861HE",8,"JOL Version D","WAR","revolution","Study1","B",2029,"84",5856,"world",26.666666666667,"revolution",0
73,"w10016442_mb",8,"JOL Version D","WAR","revolution","Study1","B",2544,"90",3529,"revolution",100,"revolution",1
73,"5eb3ef823294381f54d11d31",8,"JOL Version D","WAR","revolution","Study1","B",2179,"0",6085,"death ",26.666666666667,"revolution",0
73,"w984273RS",8,"JOL Version D","WAR","revolution","Study1","B",1506,"0",2339,"fight",13.333333333333,"revolution",0
73,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WAR","revolution","Study1","B",2357,"40",6022,"revolution",100,"revolution",1
74,"w10021803mm",8,"JOL Version D","WASP","bug","Study1","F",516,"56",1916,"bite",28.571428571429,"bug",0
74,"w10044868_as",8,"JOL Version D","WASP","bug","Study1","F",8840,"76",24021,"bug",100,"bug",1
74,"w10016442_mb",8,"JOL Version D","WASP","bug","Study1","F",2509,"90",2934,"sting",25,"bug",0
74,"w10037861HE",8,"JOL Version D","WASP","bug","Study1","F",2320,"100",1604,"bug",100,"bug",1
74,"w10065682_amm",8,"JOL Version D","WASP","bug","Study1","F",3793,"10",1822,"sting",25,"bug",0
74,"905158TA",8,"JOL Version D","WASP","bug","Study1","F",6444,"80",3415,"bug",100,"bug",1
74,"5eb3ef823294381f54d11d31",8,"JOL Version D","WASP","bug","Study1","F",5569,"50",3448,"sting",25,"bug",0
74,"w984273RS",8,"JOL Version D","WASP","bug","Study1","F",971,"23",2787,"sting",25,"bug",0
74,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WASP","bug","Study1","F",3051,"50",4884,"sting",25,"bug",0
75,"w10021803mm",8,"JOL Version D","WASTE","dump","Study1","S",598,"67",805,"",0,"dump",0
75,"w10044868_as",8,"JOL Version D","WASTE","dump","Study1","S",6929,"34",17858,"dump",100,"dump",1
75,"w10065682_amm",8,"JOL Version D","WASTE","dump","Study1","S",3290,"15",2717,"",0,"dump",0
75,"905158TA",8,"JOL Version D","WASTE","dump","Study1","S",7392,"65",3159,"",0,"dump",0
75,"w10016442_mb",8,"JOL Version D","WASTE","dump","Study1","S",2226,"80",2718,"trash",0,"dump",0
75,"w10037861HE",8,"JOL Version D","WASTE","dump","Study1","S",2022,"69",2073,"trash",0,"dump",0
75,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WASTE","dump","Study1","S",3061,"60",5036,"food",25,"dump",0
75,"w984273RS",8,"JOL Version D","WASTE","dump","Study1","S",1997,"34",1146,"",0,"dump",0
75,"5eb3ef823294381f54d11d31",8,"JOL Version D","WASTE","dump","Study1","S",3242,"5",4259,"rubbish",18.181818181818,"dump",0
76,"w10021803mm",8,"JOL Version D","WATER","bridge","Study1","B",645,"99",349,"",0,"bridge",0
76,"w10037861HE",8,"JOL Version D","WATER","bridge","Study1","B",1568,"29",6743,"cold",20,"bridge",0
76,"w10044868_as",8,"JOL Version D","WATER","bridge","Study1","B",7391,"44",20726,"",0,"bridge",0
76,"w984273RS",8,"JOL Version D","WATER","bridge","Study1","B",548,"0",2540,"drink",36.363636363636,"bridge",0
76,"905158TA",8,"JOL Version D","WATER","bridge","Study1","B",6043,"87",7168,"sip",22.222222222222,"bridge",0
76,"w10016442_mb",8,"JOL Version D","WATER","bridge","Study1","B",2445,"95",4027,"cold",20,"bridge",0
76,"w10065682_amm",8,"JOL Version D","WATER","bridge","Study1","B",3493,"75",1396,"",0,"bridge",0
76,"5eb3ef823294381f54d11d31",8,"JOL Version D","WATER","bridge","Study1","B",3116,"5",3035,"ice",44.444444444444,"bridge",0
76,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WATER","bridge","Study1","B",3146,"50",6725,"drink",36.363636363636,"bridge",0
77,"w10044868_as",8,"JOL Version D","WIND","blow","Study1","S",6539,"77",8799,"blow",100,"blow",1
77,"w10065682_amm",8,"JOL Version D","WIND","blow","Study1","S",3507,"60",2433,"blow",100,"blow",1
77,"w10037861HE",8,"JOL Version D","WIND","blow","Study1","S",1906,"29",2824,"blow",100,"blow",1
77,"w10021803mm",8,"JOL Version D","WIND","blow","Study1","S",404,"89",1015,"",0,"blow",0
77,"w984273RS",8,"JOL Version D","WIND","blow","Study1","S",869,"67",1227,"",0,"blow",0
77,"905158TA",8,"JOL Version D","WIND","blow","Study1","S",3579,"90",3626,"blow",100,"blow",1
77,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WIND","blow","Study1","S",1720,"50",2270,"blow",100,"blow",1
77,"5eb3ef823294381f54d11d31",8,"JOL Version D","WIND","blow","Study1","S",3059,"50",7105,"rain",0,"blow",0
77,"w10016442_mb",8,"JOL Version D","WIND","blow","Study1","S",3802,"70",3592,"cold",25,"blow",0
78,"w10065682_amm",8,"JOL Version D","WOMAN","lift","Study1","U",2501,"0",9350,"work",0,"lift",0
78,"w10044868_as",8,"JOL Version D","WOMAN","lift","Study1","U",7873,"79",13443,"",0,"lift",0
78,"w10037861HE",8,"JOL Version D","WOMAN","lift","Study1","U",1561,"29",1976,"female",20,"lift",0
78,"w10021803mm",8,"JOL Version D","WOMAN","lift","Study1","U",528,"33",1588,"man",0,"lift",0
78,"w984273RS",8,"JOL Version D","WOMAN","lift","Study1","U",888,"2",1452,"man",0,"lift",0
78,"905158TA",8,"JOL Version D","WOMAN","lift","Study1","U",6311,"22",4680,"girl",25,"lift",0
78,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WOMAN","lift","Study1","U",1827,"0",5672,"female",20,"lift",0
78,"5eb3ef823294381f54d11d31",8,"JOL Version D","WOMAN","lift","Study1","U",2739,"0",42944,"man",0,"lift",0
78,"w10016442_mb",8,"JOL Version D","WOMAN","lift","Study1","U",3318,"70",3426,"man",0,"lift",0
79,"5eb3ef823294381f54d11d31",8,"JOL Version D","WORD","sentence","Study1","F",3446,"0",2457,"",0,"sentence",0
79,"w10065682_amm",8,"JOL Version D","WORD","sentence","Study1","F",3146,"90",988,"",0,"sentence",0
79,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WORD","sentence","Study1","F",3158,"95",5889,"sentence",100,"sentence",1
79,"w10037861HE",8,"JOL Version D","WORD","sentence","Study1","F",23067,"39",6691,"speak",30.769230769231,"sentence",0
79,"w10044868_as",8,"JOL Version D","WORD","sentence","Study1","F",7022,"78",6349,"sentence",100,"sentence",1
79,"w10021803mm",8,"JOL Version D","WORD","sentence","Study1","F",334,"34",1875,"pair",0,"sentence",0
79,"w10016442_mb",8,"JOL Version D","WORD","sentence","Study1","F",2634,"98",3905,"sentence",100,"sentence",1
79,"w984273RS",8,"JOL Version D","WORD","sentence","Study1","F",317,"0",1457,"",0,"sentence",0
79,"905158TA",8,"JOL Version D","WORD","sentence","Study1","F",7457,"72",5241,"sentence",100,"sentence",1
80,"w10044868_as",8,"JOL Version D","WOULD","cash","Study1","U",5497,"88",24882,"cash",100,"cash",1
80,"w984273RS",8,"JOL Version D","WOULD","cash","Study1","U",630,"34",1251,"",0,"cash",0
80,"w10021803mm",8,"JOL Version D","WOULD","cash","Study1","U",590,"34",1127,"",0,"cash",0
80,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","WOULD","cash","Study1","U",2202,"0",4204,"could",22.222222222222,"cash",0
80,"w10037861HE",8,"JOL Version D","WOULD","cash","Study1","U",2139,"0",1919,"could",22.222222222222,"cash",0
80,"w10065682_amm",8,"JOL Version D","WOULD","cash","Study1","U",2348,"0",812,"",0,"cash",0
80,"5eb3ef823294381f54d11d31",8,"JOL Version D","WOULD","cash","Study1","U",2800,"5",5533,"allow ",22.222222222222,"cash",0
80,"905158TA",8,"JOL Version D","WOULD","cash","Study1","U",4608,"1",6101,"should",40,"cash",0
80,"w10016442_mb",8,"JOL Version D","WOULD","cash","Study1","U",3242,"65",1794,"",0,"cash",0
81,"w10037861HE",8,"JOL Version D","ABLE","crackle","Study2","U",2846,"9",1812,"can",40,"crackle",0
81,"w10044868_as",8,"JOL Version D","ABLE","crackle","Study2","U",7981,"15",5811,"idk",20,"crackle",0
81,"w10065682_amm",8,"JOL Version D","ABLE","crackle","Study2","U",3418,"70",4794,"",0,"crackle",0
81,"5eb3ef823294381f54d11d31",8,"JOL Version D","ABLE","crackle","Study2","U",2603,"0",8212,"can",40,"crackle",0
81,"w10016442_mb",8,"JOL Version D","ABLE","crackle","Study2","U",4843,"40",1916,"",0,"crackle",0
81,"w984273RS",8,"JOL Version D","ABLE","crackle","Study2","U",3843,"0",3442,"willing",14.285714285714,"crackle",0
81,"w10021803mm",8,"JOL Version D","ABLE","crackle","Study2","U",2506,"8",3031,"",0,"crackle",0
81,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","ABLE","crackle","Study2","U",4457,"0",3218,"lock",36.363636363636,"crackle",0
81,"905158TA",8,"JOL Version D","ABLE","crackle","Study2","U",9490,"34",5187,"unable",46.153846153846,"crackle",0
82,"w10044868_as",8,"JOL Version D","ACTRESS","star","Study2","F",8215,"43",14940,"idk",0,"star",0
82,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","ACTRESS","star","Study2","F",5584,"45",3282,"star",100,"star",1
82,"w10037861HE",8,"JOL Version D","ACTRESS","star","Study2","F",4580,"53",3595,"star",100,"star",1
82,"w10021803mm",8,"JOL Version D","ACTRESS","star","Study2","F",2919,"90",1906,"model",0,"star",0
82,"905158TA",8,"JOL Version D","ACTRESS","star","Study2","F",49849,"92",2534,"star",100,"star",1
82,"w10016442_mb",8,"JOL Version D","ACTRESS","star","Study2","F",3745,"90",3404,"fight",22.222222222222,"star",0
82,"w984273RS",8,"JOL Version D","ACTRESS","star","Study2","F",29040,"21",3610,"actor",44.444444444444,"star",0
82,"5eb3ef823294381f54d11d31",8,"JOL Version D","ACTRESS","star","Study2","F",3171,"25",3658,"star",100,"star",1
82,"w10065682_amm",8,"JOL Version D","ACTRESS","star","Study2","F",2322,"90",2444,"star",100,"star",1
83,"w10037861HE",8,"JOL Version D","AIRCRAFT","plane","Study2","F",2946,"100",2644,"airplane",76.923076923077,"plane",0
83,"w10065682_amm",8,"JOL Version D","AIRCRAFT","plane","Study2","F",2542,"90",2869,"plane",100,"plane",1
83,"w984273RS",8,"JOL Version D","AIRCRAFT","plane","Study2","F",3239,"90",2667,"plane",100,"plane",1
83,"w10044868_as",8,"JOL Version D","AIRCRAFT","plane","Study2","F",4854,"43",23500,"plane",100,"plane",1
83,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","AIRCRAFT","plane","Study2","F",2629,"98",5014,"plane",100,"plane",1
83,"w10021803mm",8,"JOL Version D","AIRCRAFT","plane","Study2","F",3399,"80",1482,"plane",100,"plane",1
83,"w10016442_mb",8,"JOL Version D","AIRCRAFT","plane","Study2","F",3570,"65",1798,"plane",100,"plane",1
83,"905158TA",8,"JOL Version D","AIRCRAFT","plane","Study2","F",9313,"83",15115,"aeroplane",71.428571428571,"plane",0
83,"5eb3ef823294381f54d11d31",8,"JOL Version D","AIRCRAFT","plane","Study2","F",3258,"70",5354,"flight",18.181818181818,"plane",0
84,"w10037861HE",8,"JOL Version D","AWAY","gone","Study2","S",1862,"95",1999,"gone",100,"gone",1
84,"w10065682_amm",8,"JOL Version D","AWAY","gone","Study2","S",3510,"97",1467,"",0,"gone",0
84,"w984273RS",8,"JOL Version D","AWAY","gone","Study2","S",2153,"70",4513,"near",50,"gone",0
84,"w10044868_as",8,"JOL Version D","AWAY","gone","Study2","S",5012,"34",19148,"alone",66.666666666667,"gone",1
84,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","AWAY","gone","Study2","S",2626,"85",5980,"gone",100,"gone",1
84,"w10021803mm",8,"JOL Version D","AWAY","gone","Study2","S",2587,"99",1063,"",0,"gone",0
84,"w10016442_mb",8,"JOL Version D","AWAY","gone","Study2","S",5244,"67",1358,"",0,"gone",0
84,"5eb3ef823294381f54d11d31",8,"JOL Version D","AWAY","gone","Study2","S",3064,"60",2927,"gone",100,"gone",1
84,"905158TA",8,"JOL Version D","AWAY","gone","Study2","S",6050,"90",11360,"gone",100,"gone",1
85,"w984273RS",8,"JOL Version D","BALLOON","pop","Study2","F",14078,"10",6455,"pop",100,"pop",1
85,"w10065682_amm",8,"JOL Version D","BALLOON","pop","Study2","F",2759,"100",1955,"pop",100,"pop",1
85,"5eb3ef823294381f54d11d31",8,"JOL Version D","BALLOON","pop","Study2","F",3128,"80",2739,"pop",100,"pop",1
85,"w10037861HE",8,"JOL Version D","BALLOON","pop","Study2","F",3669,"83",3419,"pop",100,"pop",1
85,"w10044868_as",8,"JOL Version D","BALLOON","pop","Study2","F",4978,"35",12550,"pop",100,"pop",1
85,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BALLOON","pop","Study2","F",3205,"85",3152,"pop",100,"pop",1
85,"905158TA",8,"JOL Version D","BALLOON","pop","Study2","F",4089,"89",2545,"pop",100,"pop",1
85,"w10016442_mb",8,"JOL Version D","BALLOON","pop","Study2","F",4766,"88",2233,"pop",100,"pop",1
85,"w10021803mm",8,"JOL Version D","BALLOON","pop","Study2","F",2121,"100",1628,"pop",100,"pop",1
86,"w10065682_amm",8,"JOL Version D","BANG","fuzzy","Study2","U",2822,"70",2185,"fuzzy",100,"fuzzy",1
86,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BANG","fuzzy","Study2","U",3028,"0",4866,"crash",0,"fuzzy",0
86,"w984273RS",8,"JOL Version D","BANG","fuzzy","Study2","U",2725,"35",4135,"hair",0,"fuzzy",0
86,"w10016442_mb",8,"JOL Version D","BANG","fuzzy","Study2","U",5911,"45",4089,"loud",22.222222222222,"fuzzy",0
86,"w10037861HE",8,"JOL Version D","BANG","fuzzy","Study2","U",3898,"5",3040,"pop",0,"fuzzy",0
86,"w10044868_as",8,"JOL Version D","BANG","fuzzy","Study2","U",6631,"12",1994,"",0,"fuzzy",0
86,"5eb3ef823294381f54d11d31",8,"JOL Version D","BANG","fuzzy","Study2","U",2572,"10",4501,"explode",0,"fuzzy",0
86,"905158TA",8,"JOL Version D","BANG","fuzzy","Study2","U",7635,"0",5144,"",0,"fuzzy",0
86,"w10021803mm",8,"JOL Version D","BANG","fuzzy","Study2","U",3967,"0",2597,"",0,"fuzzy",0
87,"w984273RS",8,"JOL Version D","BANKER","money","Study2","F",2093,"67",3734,"money",100,"money",1
87,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BANKER","money","Study2","F",13548,"15",11874,"wealthy",33.333333333333,"money",0
87,"w10065682_amm",8,"JOL Version D","BANKER","money","Study2","F",3198,"95",1970,"money",100,"money",1
87,"w10044868_as",8,"JOL Version D","BANKER","money","Study2","F",5829,"87",19966,"loan",44.444444444444,"money",0
87,"5eb3ef823294381f54d11d31",8,"JOL Version D","BANKER","money","Study2","F",2790,"70",3282,"money",100,"money",1
87,"w10016442_mb",8,"JOL Version D","BANKER","money","Study2","F",3568,"90",3074,"money",100,"money",1
87,"w10037861HE",8,"JOL Version D","BANKER","money","Study2","F",2270,"100",2200,"money",100,"money",1
87,"905158TA",8,"JOL Version D","BANKER","money","Study2","F",7218,"89",3368,"money",100,"money",1
87,"w10021803mm",8,"JOL Version D","BANKER","money","Study2","F",6414,"100",1916,"money",100,"money",1
88,"w984273RS",8,"JOL Version D","BRACELET","wrist","Study2","S",4088,"90",2692,"wear",44.444444444444,"wrist",0
88,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BRACELET","wrist","Study2","S",5435,"78",3354,"wrist",100,"wrist",1
88,"w10065682_amm",8,"JOL Version D","BRACELET","wrist","Study2","S",3098,"100",4610,"wrist",100,"wrist",1
88,"w10037861HE",8,"JOL Version D","BRACELET","wrist","Study2","S",3255,"81",2360,"wrist",100,"wrist",1
88,"w10016442_mb",8,"JOL Version D","BRACELET","wrist","Study2","S",4614,"87",3010,"wrist",100,"wrist",1
88,"w10044868_as",8,"JOL Version D","BRACELET","wrist","Study2","S",5715,"4",6470,"necklace",0,"wrist",0
88,"5eb3ef823294381f54d11d31",8,"JOL Version D","BRACELET","wrist","Study2","S",4734,"20",3749,"wrist",100,"wrist",1
88,"905158TA",8,"JOL Version D","BRACELET","wrist","Study2","S",7996,"85",3401,"wrist",100,"wrist",1
88,"w10021803mm",8,"JOL Version D","BRACELET","wrist","Study2","S",1362,"50",1976,"'",0,"wrist",0
89,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BRAWL","fight","Study2","F",2889,"35",3823,"fight",100,"fight",1
89,"w10016442_mb",8,"JOL Version D","BRAWL","fight","Study2","F",6573,"88",1916,"",0,"fight",0
89,"5eb3ef823294381f54d11d31",8,"JOL Version D","BRAWL","fight","Study2","F",7977,"30",6292,"fight",100,"fight",1
89,"w10065682_amm",8,"JOL Version D","BRAWL","fight","Study2","F",5590,"94",2753,"fight",100,"fight",1
89,"905158TA",8,"JOL Version D","BRAWL","fight","Study2","F",7808,"91",4136,"fight",100,"fight",1
89,"w10044868_as",8,"JOL Version D","BRAWL","fight","Study2","F",6336,"23",3323,"fight",100,"fight",1
89,"w984273RS",8,"JOL Version D","BRAWL","fight","Study2","F",5497,"95",2317,"fight",100,"fight",1
89,"w10021803mm",8,"JOL Version D","BRAWL","fight","Study2","F",1539,"98",1501,"fight",100,"fight",1
89,"w10037861HE",8,"JOL Version D","BRAWL","fight","Study2","F",5634,"47",2760,"fight",100,"fight",1
90,"w10016442_mb",8,"JOL Version D","BREAKABLE","glass","Study2","F",3544,"76",1957,"glass",100,"glass",1
90,"w10065682_amm",8,"JOL Version D","BREAKABLE","glass","Study2","F",4808,"100",2080,"glass",100,"glass",1
90,"w984273RS",8,"JOL Version D","BREAKABLE","glass","Study2","F",2514,"65",5868,"glass",100,"glass",1
90,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","BREAKABLE","glass","Study2","F",2479,"90",6190,"glass",100,"glass",1
90,"905158TA",8,"JOL Version D","BREAKABLE","glass","Study2","F",7359,"80",5988,"glass",100,"glass",1
90,"w10044868_as",8,"JOL Version D","BREAKABLE","glass","Study2","F",3653,"9",1442,"",0,"glass",0
90,"5eb3ef823294381f54d11d31",8,"JOL Version D","BREAKABLE","glass","Study2","F",3750,"50",4174,"glass",100,"glass",1
90,"w10021803mm",8,"JOL Version D","BREAKABLE","glass","Study2","F",4413,"99",2210,"glass",100,"glass",1
90,"w10037861HE",8,"JOL Version D","BREAKABLE","glass","Study2","F",2908,"100",3864,"glass",100,"glass",1
91,"w10065682_amm",8,"JOL Version D","CAR","driver","Study2","B",3160,"90",3318,"",0,"driver",0
91,"w10044868_as",8,"JOL Version D","CAR","driver","Study2","B",7062,"66",7155,"safety",16.666666666667,"driver",0
91,"w10037861HE",8,"JOL Version D","CAR","driver","Study2","B",2471,"91",6879,"windshield",25,"driver",0
91,"5eb3ef823294381f54d11d31",8,"JOL Version D","CAR","driver","Study2","B",2677,"30",6956,"park",20,"driver",0
91,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CAR","driver","Study2","B",9508,"65",7212,"windshield",25,"driver",0
91,"w984273RS",8,"JOL Version D","CAR","driver","Study2","B",4614,"56",7587,"engine",16.666666666667,"driver",0
91,"w10016442_mb",8,"JOL Version D","CAR","driver","Study2","B",4827,"89",4116,"drive",90.909090909091,"driver",1
91,"w10021803mm",8,"JOL Version D","CAR","driver","Study2","B",1182,"100",6221,"wreck",36.363636363636,"driver",0
91,"905158TA",8,"JOL Version D","CAR","driver","Study2","B",4264,"100",5557,"driver",100,"driver",1
92,"w10016442_mb",8,"JOL Version D","CARBON","element","Study2","S",4401,"55",2734,"element",100,"element",1
92,"w10037861HE",8,"JOL Version D","CARBON","element","Study2","S",4175,"84",4332,"element",100,"element",1
92,"w10044868_as",8,"JOL Version D","CARBON","element","Study2","S",8095,"23",38004,"idk",0,"element",0
92,"w10065682_amm",8,"JOL Version D","CARBON","element","Study2","S",3661,"90",1432,"",0,"element",0
92,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CARBON","element","Study2","S",5385,"70",4428,"element",100,"element",1
92,"w984273RS",8,"JOL Version D","CARBON","element","Study2","S",4271,"88",2535,"element",100,"element",1
92,"5eb3ef823294381f54d11d31",8,"JOL Version D","CARBON","element","Study2","S",3283,"20",4439,"element",100,"element",1
92,"w10021803mm",8,"JOL Version D","CARBON","element","Study2","S",1636,"7",2918,"dioxide",14.285714285714,"element",0
92,"905158TA",8,"JOL Version D","CARBON","element","Study2","S",4840,"88",4517,"element",100,"element",1
93,"w10016442_mb",8,"JOL Version D","CHARM","vehicle","Study2","U",4132,"45",2783,"",0,"vehicle",0
93,"w10044868_as",8,"JOL Version D","CHARM","vehicle","Study2","U",6220,"33",25578,"braclet",42.857142857143,"vehicle",0
93,"905158TA",8,"JOL Version D","CHARM","vehicle","Study2","U",4247,"9",2221,"",0,"vehicle",0
93,"w10037861HE",8,"JOL Version D","CHARM","vehicle","Study2","U",3294,"5",5399,"luck",18.181818181818,"vehicle",0
93,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CHARM","vehicle","Study2","U",4187,"0",3378,"lucky",16.666666666667,"vehicle",0
93,"w984273RS",8,"JOL Version D","CHARM","vehicle","Study2","U",7821,"0",3484,"bracelet",40,"vehicle",0
93,"w10065682_amm",8,"JOL Version D","CHARM","vehicle","Study2","U",7841,"93",1202,"",0,"vehicle",0
93,"5eb3ef823294381f54d11d31",8,"JOL Version D","CHARM","vehicle","Study2","U",3781,"25",5313,"bracelet",40,"vehicle",0
93,"w10021803mm",8,"JOL Version D","CHARM","vehicle","Study2","U",662,"45",1529,"",0,"vehicle",0
94,"w10044868_as",8,"JOL Version D","CHILDREN","mirror","Study2","U",5884,"78",14983,"loud",20,"mirror",0
94,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CHILDREN","mirror","Study2","U",2720,"0",8521,"young",18.181818181818,"mirror",0
94,"w10021803mm",8,"JOL Version D","CHILDREN","mirror","Study2","U",1454,"0",1711,"many",20,"mirror",0
94,"w10037861HE",8,"JOL Version D","CHILDREN","mirror","Study2","U",2153,"0",2214,"young",18.181818181818,"mirror",0
94,"5eb3ef823294381f54d11d31",8,"JOL Version D","CHILDREN","mirror","Study2","U",2919,"20",9429,"sleep",0,"mirror",0
94,"w10016442_mb",8,"JOL Version D","CHILDREN","mirror","Study2","U",3292,"75",3421,"happy",0,"mirror",0
94,"w10065682_amm",8,"JOL Version D","CHILDREN","mirror","Study2","U",11259,"95",1530,"",0,"mirror",0
94,"w984273RS",8,"JOL Version D","CHILDREN","mirror","Study2","U",3049,"0",10796,"kids",20,"mirror",0
94,"905158TA",8,"JOL Version D","CHILDREN","mirror","Study2","U",7300,"22",3805,"mirror",100,"mirror",1
95,"w10037861HE",8,"JOL Version D","CLEAR","moat","Study2","U",2210,"0",2906,"day",28.571428571429,"moat",0
95,"5eb3ef823294381f54d11d31",8,"JOL Version D","CLEAR","moat","Study2","U",13574,"5",7930,"see-through",13.333333333333,"moat",0
95,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CLEAR","moat","Study2","U",5169,"0",6524,"fresh",0,"moat",0
95,"w10065682_amm",8,"JOL Version D","CLEAR","moat","Study2","U",3753,"50",3047,"cut",28.571428571429,"moat",0
95,"w984273RS",8,"JOL Version D","CLEAR","moat","Study2","U",2073,"12",5451,"liquid",0,"moat",0
95,"905158TA",8,"JOL Version D","CLEAR","moat","Study2","U",3807,"0",8894,"dark",25,"moat",0
95,"w10016442_mb",8,"JOL Version D","CLEAR","moat","Study2","U",9893,"60",2127,"",0,"moat",0
95,"w10044868_as",8,"JOL Version D","CLEAR","moat","Study2","U",5150,"76",19179,"idk",0,"moat",0
95,"w10021803mm",8,"JOL Version D","CLEAR","moat","Study2","U",1461,"0",2029,"glass",22.222222222222,"moat",0
96,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CLOTH","stretch","Study2","U",6027,"5",4559,"clothes",28.571428571429,"stretch",0
96,"w10016442_mb",8,"JOL Version D","CLOTH","stretch","Study2","U",5123,"68",1785,"",0,"stretch",0
96,"w984273RS",8,"JOL Version D","CLOTH","stretch","Study2","U",4055,"34",5591,"stretchy",93.333333333333,"stretch",1
96,"5eb3ef823294381f54d11d31",8,"JOL Version D","CLOTH","stretch","Study2","U",2679,"45",16784,"wash ",36.363636363636,"stretch",0
96,"w10044868_as",8,"JOL Version D","CLOTH","stretch","Study2","U",6317,"45",29353,"idk",0,"stretch",0
96,"905158TA",8,"JOL Version D","CLOTH","stretch","Study2","U",6620,"50",5233,"cut",20,"stretch",0
96,"w10037861HE",8,"JOL Version D","CLOTH","stretch","Study2","U",3353,"20",2822,"thimble",28.571428571429,"stretch",0
96,"w10021803mm",8,"JOL Version D","CLOTH","stretch","Study2","U",2476,"320",3369,"dry",20,"stretch",0
96,"w10065682_amm",8,"JOL Version D","CLOTH","stretch","Study2","U",4880,"96",756,"",0,"stretch",0
97,"w10016442_mb",8,"JOL Version D","CLOTHES","cake","Study2","U",3748,"65",1725,"",0,"cake",0
97,"905158TA",8,"JOL Version D","CLOTHES","cake","Study2","U",8637,"20",6317,"sheaves",18.181818181818,"cake",0
97,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","CLOTHES","cake","Study2","U",2957,"0",5171,"cake",100,"cake",1
97,"w10021803mm",8,"JOL Version D","CLOTHES","cake","Study2","U",7655,"0",1404,"",0,"cake",0
97,"w10044868_as",8,"JOL Version D","CLOTHES","cake","Study2","U",6371,"56",5930,"shoelace",16.666666666667,"cake",0
97,"5eb3ef823294381f54d11d31",8,"JOL Version D","CLOTHES","cake","Study2","U",3645,"10",5811,"wear",25,"cake",0
97,"w10065682_amm",8,"JOL Version D","CLOTHES","cake","Study2","U",5235,"87",815,"",0,"cake",0
97,"w10037861HE",8,"JOL Version D","CLOTHES","cake","Study2","U",2597,"8",2103,"shirt",0,"cake",0
97,"w984273RS",8,"JOL Version D","CLOTHES","cake","Study2","U",2384,"0",3859,"wear",25,"cake",0
98,"5e18ec6ccfe732000cddf5ed",8,"JOL Version D","COFFIN","dead","Study2","F",10543,"90",2795,"dead",100,"dead",1
98,"5eb3ef823294381f54d11d31",8,"JOL Version D","COFFIN","dead","Study2","F",3596,"50",2778,"dead",100,"dead",1
98,"w10016442_mb",8,"JOL Version D","COFFIN","dead","Study2","F",4048,"89",2528,"dead",100,"dead",1
98,"w10044868_as",8,"JOL Version D","COFFIN","dead","Study2","F",5054,"43",26815,"alone",22.222222222222,"dead",0
98,"w10037861HE",8,"JOL Version D","COFFIN","dead","Study2","F",2467,"90",1883,"dead",100,"dead",1
98,"905158TA",8,"JOL Version D","COFFIN","dead","Study2","F",4402,"100",3230,"death",66.666666666667,"dead",1
98,"w10021803mm",8,"JOL Version D","COFFIN","dead","Study2","F",2697,"99",2070,"dead",100,"dead",1
98,"w984273RS",8,"JOL Version D","COFFIN","dead","Study2","F",1811,"93",3686,"dead",100,"dead",1
98,"w10065682_amm",8,"JOL Version D","COFFIN","dead","Study2","F",2652,"90",1539,"dead",100,"dead",1
99,"w10016442_mb",8,"JOL Version D","COLD","chill","Study2","B",1712,"99",1984,"hot",25,"chill",0
99,"905158TA",8,"JOL Version D","COLD","chill","Study2","B",16132,"96",7240,"chill",100,"chill",1
99,"w10037861HE",8,"JOL Version D","COLD","chill","Study2","B",3879,"85",3077,"hot",25,"chill",0
