"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10015958brb",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",4445,"12",3899,"shears",100,100
"w10050959_cpc",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",10913,"0",23671,"Criss cross ",23.529411764706,0
"w10056204",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",3220,"45",2385,"shears",100,100
"w10064189_cfnd",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",6429,"20",2156,"shears",100,100
"w985827",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",3006,"45",2926,"cut",0,0
"w997137",7,"JOL Version C","SCISSORS","SHEARS","Study2","B",3677,"20",3588,"shears",100,100
"611268",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",5761,"89",5083,"safety",100,100
"994700",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2170,"50",7331,"safety",100,100
"w10001221",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",9054,"30",2676,"SAFETY",100,100
"w10015958brb",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",7297,"26",2961,"safety",100,100
"w10050959_cpc",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",5490,"95",5273,"",0,0
"w10056204",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2771,"100",4308,"safety",100,100
"w10064189_cfnd",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",3736,"45",4673,"safety",100,100
"w985827",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",7119,"45",3568,"safety",100,100
"w997137",7,"JOL Version C","SEATBELT","SAFETY","Study2","S",2688,"30",3415,"safety",100,100
"611268",7,"JOL Version C","SHAKE","Shell","Study2","U",5891,"20",7313,"stir",22.222222222222,0
"994700",7,"JOL Version C","SHAKE","Shell","Study2","U",5413,"25",2981,"",0,0
"w10001221",7,"JOL Version C","SHAKE","Shell","Study2","U",3074,"0",10245,"",0,0
"w10015958brb",7,"JOL Version C","SHAKE","Shell","Study2","U",6079,"5",6631,"malt",22.222222222222,0
"w10050959_cpc",7,"JOL Version C","SHAKE","Shell","Study2","U",3902,"0",1611,"",0,0
"w10056204",7,"JOL Version C","SHAKE","Shell","Study2","U",3070,"0",3035,"",0,0
"w10064189_cfnd",7,"JOL Version C","SHAKE","Shell","Study2","U",4423,"30",1966,"shell",100,100
"w985827",7,"JOL Version C","SHAKE","Shell","Study2","U",7014,"35",2463,"",0,0
"w997137",7,"JOL Version C","SHAKE","Shell","Study2","U",3598,"20",2906,"shell",100,100
"611268",7,"JOL Version C","SHAVE","RAZOR","Study2","S",8432,"80",4436,"razor",100,100
"994700",7,"JOL Version C","SHAVE","RAZOR","Study2","S",4658,"100",2880,"bald",22.222222222222,0
"w10001221",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3985,"20",2928,"RAZOR",100,100
"w10015958brb",7,"JOL Version C","SHAVE","RAZOR","Study2","S",12304,"36",1963,"",0,0
"w10050959_cpc",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3101,"100",10614,"Razor",100,100
"w10056204",7,"JOL Version C","SHAVE","RAZOR","Study2","S",1900,"100",2945,"razor",100,100
"w10064189_cfnd",7,"JOL Version C","SHAVE","RAZOR","Study2","S",2852,"35",3127,"razor",100,100
"w985827",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3195,"55",1530,"",0,0
"w997137",7,"JOL Version C","SHAVE","RAZOR","Study2","S",3246,"95",2496,"razor",100,100
"611268",7,"JOL Version C","SIGN","LOAN","Study2","U",6282,"20",5802,"",0,0
"994700",7,"JOL Version C","SIGN","LOAN","Study2","U",2105,"10",1719,"",0,0
"w10001221",7,"JOL Version C","SIGN","LOAN","Study2","U",5082,"70",3562,"LOAN",100,100
"w10015958brb",7,"JOL Version C","SIGN","LOAN","Study2","U",5586,"7",4974,"language",50,0
"w10050959_cpc",7,"JOL Version C","SIGN","LOAN","Study2","U",4120,"50",13219,"Language ",50,0
"w10056204",7,"JOL Version C","SIGN","LOAN","Study2","U",2079,"20",4715,"obtain",60,0
"w10064189_cfnd",7,"JOL Version C","SIGN","LOAN","Study2","U",2736,"25",3230,"",0,0
"w985827",7,"JOL Version C","SIGN","LOAN","Study2","U",3658,"65",2508,"",0,0
"w997137",7,"JOL Version C","SIGN","LOAN","Study2","U",2110,"20",6303,"Lease",44.444444444444,0
"611268",7,"JOL Version C","SMELL","INCENSE","Study2","B",5672,"90",9575,"Cake",36.363636363636,0
"994700",7,"JOL Version C","SMELL","INCENSE","Study2","B",2089,"100",8492,"stench",30.769230769231,0
"w10001221",7,"JOL Version C","SMELL","INCENSE","Study2","B",8757,"30",6691,"TRASH",16.66666667,0
"w10015958brb",7,"JOL Version C","SMELL","INCENSE","Study2","B",13444,"9",2377,"bad",0,0
"w10050959_cpc",7,"JOL Version C","SMELL","INCENSE","Study2","B",3020,"0",5394,"Stink",33.333333333333,0
"w10056204",7,"JOL Version C","SMELL","INCENSE","Study2","B",236,NA,2616,"stench",30.769230769231,0
"w10064189_cfnd",7,"JOL Version C","SMELL","INCENSE","Study2","B",5106,"20",5460,"odor",0,0
"w985827",7,"JOL Version C","SMELL","INCENSE","Study2","B",5017,"65",4496,"stench",30.769230769231,0
"w997137",7,"JOL Version C","SMELL","INCENSE","Study2","B",2058,"20",4870,"stench",30.769230769231,0
"611268",7,"JOL Version C","STEAK","GIVE","Study2","U",14974,"2",8558,"Dinner",40,0
"994700",7,"JOL Version C","STEAK","GIVE","Study2","U",2319,"1",2703,"shake",22.222222222222,0
"w10001221",7,"JOL Version C","STEAK","GIVE","Study2","U",2457,"0",3562,"",0,0
"w10015958brb",7,"JOL Version C","STEAK","GIVE","Study2","U",10569,"1",3139,"meat",25,0
"w10050959_cpc",7,"JOL Version C","STEAK","GIVE","Study2","U",3850,"0",2583,"",0,0
"w10056204",7,"JOL Version C","STEAK","GIVE","Study2","U",2879,"0",2150,"meat",25,0
"w10064189_cfnd",7,"JOL Version C","STEAK","GIVE","Study2","U",2094,"5",8550,"obtain",20,0
"w985827",7,"JOL Version C","STEAK","GIVE","Study2","U",3848,"45",2731,"give",100,100
"w997137",7,"JOL Version C","STEAK","GIVE","Study2","U",2978,"0",10625,"",0,0
"611268",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",10001,"100",5794,"cake",0,0
"994700",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",1652,"90",6641,"drink",40,0
"w10001221",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3720,"50",1789,"FRUIT",100,100
"w10015958brb",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",4978,"56",4325,"fruit",100,100
"w10050959_cpc",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3032,"100",35642,"Fruit",100,100
"w10056204",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",2054,"16",1999,"fruit",100,100
"w10064189_cfnd",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",4078,"40",3188,"fruit",100,100
"w985827",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3140,"55",1429,"",0,0
"w997137",7,"JOL Version C","STRAWBERRY","FRUIT","Study2","F",3097,"50",3824,"fruit",100,100
"611268",7,"JOL Version C","TAN","SUN","Study2","S",5996,"70",6252,"sun",100,100
"994700",7,"JOL Version C","TAN","SUN","Study2","S",1459,"90",1730,"line",28.571428571429,0
"w10001221",7,"JOL Version C","TAN","SUN","Study2","S",7326,"100",3311,"SUN",100,100
"w10015958brb",7,"JOL Version C","TAN","SUN","Study2","S",6345,"50",2068,"sun",100,100
"w10050959_cpc",7,"JOL Version C","TAN","SUN","Study2","S",5042,"80",1971,"",0,0
"w10056204",7,"JOL Version C","TAN","SUN","Study2","S",3665,"56",1661,"sun",100,100
"w10064189_cfnd",7,"JOL Version C","TAN","SUN","Study2","S",2714,"50",1764,"sun",100,100
"w985827",7,"JOL Version C","TAN","SUN","Study2","S",3224,"65",3695,"",0,0
"w997137",7,"JOL Version C","TAN","SUN","Study2","S",5562,"90",4337,"sun",100,100
"611268",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",6892,"100",14721,"tantrum",100,100
"994700",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",2246,"100",3139,"tantrum ",100,100
"w10001221",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3611,"60",7180,"TANTRUM",100,100
"w10015958brb",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",7728,"45",7864,"tantrum",100,100
"w10050959_cpc",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",4756,"100",45662,"Tand tin",53.333333333333,0
"w10056204",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",4424,"100",3576,"tantrum",100,100
"w10064189_cfnd",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3155,"50",2299,"tantrum",100,100
"w985827",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",3854,"85",3255,"tantrum",100,100
"w997137",7,"JOL Version C","TEMPER","TANTRUM","Study2","S",2883,"80",3077,"tantrum",100,100
"611268",7,"JOL Version C","THIMBLE","THREAD","Study2","F",6807,"60",4496,"thread",100,100
"994700",7,"JOL Version C","THIMBLE","THREAD","Study2","F",3571,"85",2467,"thread",100,100
"w10001221",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2148,"0",1337,"",0,0
"w10015958brb",7,"JOL Version C","THIMBLE","THREAD","Study2","F",8566,"31",3014,"thread",100,100
"w10050959_cpc",7,"JOL Version C","THIMBLE","THREAD","Study2","F",3354,"0",14546,"Thumble ",46.153846153846,0
"w10056204",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2422,"45",2711,"thread",100,100
"w10064189_cfnd",7,"JOL Version C","THIMBLE","THREAD","Study2","F",4913,"10",2140,"thread",100,100
"w985827",7,"JOL Version C","THIMBLE","THREAD","Study2","F",3148,"65",10809,"needle",33.333333333333,0
"w997137",7,"JOL Version C","THIMBLE","THREAD","Study2","F",2700,"50",2314,"thread",100,100
"611268",7,"JOL Version C","TICK","FLEA","Study2","S",6579,"90",4520,"flea",100,100
"994700",7,"JOL Version C","TICK","FLEA","Study2","S",1855,"75",4122,"clock",22.222222222222,0
"w10001221",7,"JOL Version C","TICK","FLEA","Study2","S",2315,"50",1825,"TOK",0,0
"w10015958brb",7,"JOL Version C","TICK","FLEA","Study2","S",3508,"98",3124,"fleas",88.888888888889,100
"w10050959_cpc",7,"JOL Version C","TICK","FLEA","Study2","S",3873,"100",6191,"Flea ",100,100
"w10056204",7,"JOL Version C","TICK","FLEA","Study2","S",2600,"3",2368,"flea",100,100
"w10064189_cfnd",7,"JOL Version C","TICK","FLEA","Study2","S",4238,"45",1763,"flea",100,100
"w985827",7,"JOL Version C","TICK","FLEA","Study2","S",3781,"65",2705,"flea",100,100
"w997137",7,"JOL Version C","TICK","FLEA","Study2","S",3210,"80",4691,"flea",100,100
"611268",7,"JOL Version C","TIE","SHOELACE","Study2","B",7781,"50",7768,"shoelaces",94.117647058824,100
"994700",7,"JOL Version C","TIE","SHOELACE","Study2","B",1825,"50",2951,"shoelace",100,100
"w10001221",7,"JOL Version C","TIE","SHOELACE","Study2","B",4744,"60",7269,"SHOELACE",100,100
"w10015958brb",7,"JOL Version C","TIE","SHOELACE","Study2","B",8874,"32",5191,"shoelaces",94.117647058824,100
"w10050959_cpc",7,"JOL Version C","TIE","SHOELACE","Study2","B",5801,"60",2959,"",0,0
"w10056204",7,"JOL Version C","TIE","SHOELACE","Study2","B",2491,"100",846,"",0,0
"w10064189_cfnd",7,"JOL Version C","TIE","SHOELACE","Study2","B",3293,"30",3332,"shoelace",100,100
"w985827",7,"JOL Version C","TIE","SHOELACE","Study2","B",3424,"65",3016,"knot",16.666666666667,0
"w997137",7,"JOL Version C","TIE","SHOELACE","Study2","B",3311,"95",3288,"shoelace",100,100
"611268",7,"JOL Version C","TOIL","LEASE","Study2","U",7147,"20",10499,"outside",33.333333333333,0
"994700",7,"JOL Version C","TOIL","LEASE","Study2","U",1465,"1",13588,"dirt",0,0
"w10001221",7,"JOL Version C","TOIL","LEASE","Study2","U",2166,"0",2861,"",0,0
"w10015958brb",7,"JOL Version C","TOIL","LEASE","Study2","U",5250,"3",885,"",0,0
"w10050959_cpc",7,"JOL Version C","TOIL","LEASE","Study2","U",8409,"35",1476,"",0,0
"w10056204",7,"JOL Version C","TOIL","LEASE","Study2","U",1865,"0",4331,"work",0,0
"w10064189_cfnd",7,"JOL Version C","TOIL","LEASE","Study2","U",2528,"5",1489,"",0,0
"w985827",7,"JOL Version C","TOIL","LEASE","Study2","U",4011,"75",1128,"",0,0
"w997137",7,"JOL Version C","TOIL","LEASE","Study2","U",3560,"0",11344,"trouble",33.333333333333,0
"611268",7,"JOL Version C","TRASH","LITTER","Study2","B",5544,"90",10783,"",0,0
"994700",7,"JOL Version C","TRASH","LITTER","Study2","B",1879,"85",2224,"dump",0,0
"w10001221",7,"JOL Version C","TRASH","LITTER","Study2","B",11890,"60",18097,"BIN",22.22222222,0
"w10015958brb",7,"JOL Version C","TRASH","LITTER","Study2","B",8268,"12",2396,"can",0,0
"w10050959_cpc",7,"JOL Version C","TRASH","LITTER","Study2","B",3914,"70",9199,"Waste",36.363636363636,0
"w10056204",7,"JOL Version C","TRASH","LITTER","Study2","B",3560,"49",1656,"",0,0
"w10064189_cfnd",7,"JOL Version C","TRASH","LITTER","Study2","B",5012,"60",3864,"litter",100,100
"w985827",7,"JOL Version C","TRASH","LITTER","Study2","B",5426,"25",4281,"can",0,0
"w997137",7,"JOL Version C","TRASH","LITTER","Study2","B",4577,"30",10171,"waste",36.363636363636,0
"611268",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",5862,"80",4340,"honesty",92.307692307692,100
"994700",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",1458,"100",1784,"lie",22.222222222222,0
"w10001221",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",4218,"80",4008,"HONESTY",92.30769231,100
"w10015958brb",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3913,"36",3819,"liar",0,0
"w10050959_cpc",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",7633,"90",15834,"Honest",100,100
"w10056204",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3555,"100",2683,"honest",100,100
"w10064189_cfnd",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",2852,"40",1948,"honest",100,100
"w985827",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3048,"65",3935,"honest",100,100
"w997137",7,"JOL Version C","TRUTHFUL","HONEST","Study2","F",3246,"10",6050,"honest",100,100
"611268",7,"JOL Version C","VILLAIN","BAD","Study2","F",6187,"80",9373,"vain",28.571428571429,0
"994700",7,"JOL Version C","VILLAIN","BAD","Study2","F",1744,"20",1766,"bad",100,100
"w10001221",7,"JOL Version C","VILLAIN","BAD","Study2","F",4966,"60",1858,"BAD",100,100
"w10015958brb",7,"JOL Version C","VILLAIN","BAD","Study2","F",7241,"20",3583,"revenge",0,0
"w10050959_cpc",7,"JOL Version C","VILLAIN","BAD","Study2","F",5499,"100",4187,"Bad",100,100
"w10056204",7,"JOL Version C","VILLAIN","BAD","Study2","F",2522,"96",2286,"bad",100,100
"w10064189_cfnd",7,"JOL Version C","VILLAIN","BAD","Study2","F",4836,"65",1284,"baf",66.666666666667,0
"w985827",7,"JOL Version C","VILLAIN","BAD","Study2","F",3056,"35",6300,"bad",100,100
"w997137",7,"JOL Version C","VILLAIN","BAD","Study2","F",3623,"95",2028,"bad",100,100
"611268",7,"JOL Version C","WAX","CANDLE","Study2","S",4128,"70",4941,"candle",100,100
"994700",7,"JOL Version C","WAX","CANDLE","Study2","S",1368,"90",1874,"paper",36.363636363636,0
"w10001221",7,"JOL Version C","WAX","CANDLE","Study2","S",6764,"70",5758,"CANDLE",100,100
"w10015958brb",7,"JOL Version C","WAX","CANDLE","Study2","S",6743,"80",2856,"candle",100,100
"w10050959_cpc",7,"JOL Version C","WAX","CANDLE","Study2","S",11268,"100",3238,"",0,0
"w10056204",7,"JOL Version C","WAX","CANDLE","Study2","S",2620,"100",4298,"candle",100,100
"w10064189_cfnd",7,"JOL Version C","WAX","CANDLE","Study2","S",3402,"50",2187,"candle",100,100
"w985827",7,"JOL Version C","WAX","CANDLE","Study2","S",3592,"55",2902,"candle",100,100
"w997137",7,"JOL Version C","WAX","CANDLE","Study2","S",6266,"80",1807,"melt",20,0
"611268",7,"JOL Version C","WET","DRY","Study2","S",9183,"70",6393,"dry",100,100
"994700",7,"JOL Version C","WET","DRY","Study2","S",1497,"90",2409,"dry",100,100
"w10001221",7,"JOL Version C","WET","DRY","Study2","S",3799,"60",1891,"DRY",100,100
"w10015958brb",7,"JOL Version C","WET","DRY","Study2","S",4084,"65",4843,"dry",100,100
"w10050959_cpc",7,"JOL Version C","WET","DRY","Study2","S",3250,"100",4675,"Water",25,0
"w10056204",7,"JOL Version C","WET","DRY","Study2","S",2453,"100",1962,"dry",100,100
"w10064189_cfnd",7,"JOL Version C","WET","DRY","Study2","S",2380,"60",5426,"",0,0
"w985827",7,"JOL Version C","WET","DRY","Study2","S",5836,"25",3165,"dry",100,100
"w997137",7,"JOL Version C","WET","DRY","Study2","S",2759,"80",2546,"dry",100,100
"611268",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",3406,"80",6027,"car",100,100
"994700",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",1917,"100",8818,"car",100,100
"w10001221",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",4392,"60",1638,"CAR",100,100
"w10015958brb",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",4010,"48",2079,"car",100,100
"w10050959_cpc",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",4533,"90",5876,"Car",100,100
"w10056204",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",3326,"100",2216,"car",100,100
"w10064189_cfnd",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",5330,"25",1492,"car",100,100
"w985827",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",25154,"45",3158,"car",100,100
"w997137",7,"JOL Version C","WINDSHIELD","CAR","Study2","F",4246,"70",1740,"car",100,100
"996485",8,"JOL Version D","ABLE","CRACKLE","Study2","U",4240,"0",1972,"can",40,0
"w10009222",8,"JOL Version D","ABLE","CRACKLE","Study2","U",3486,"14",8412,"cane",54.54545455,0
"w10012887_cch",8,"JOL Version D","ABLE","CRACKLE","Study2","U",11593,"1",3305,"get",20,0
"w10020327AD",8,"JOL Version D","ABLE","CRACKLE","Study2","U",17593,"0",1765,"",0,0
"w10058392_JA",8,"JOL Version D","ABLE","CRACKLE","Study2","U",9528,"8",9086,"crackle",100,100
"W10060628",8,"JOL Version D","ABLE","CRACKLE","Study2","U",11529,"50",4703,"CRACKLE",100,100
"w945925",8,"JOL Version D","ABLE","CRACKLE","Study2","U",3300,"0",733,"",0,0
"w961986_ARR",8,"JOL Version D","ABLE","CRACKLE","Study2","U",2869,"0",3284,"can",40,0
"w966692",8,"JOL Version D","ABLE","CRACKLE","Study2","U",3578,"0",2551,"",0,0
"w993605",8,"JOL Version D","ABLE","CRACKLE","Study2","U",3108,"30",10138,"",0,0
"w999292",8,"JOL Version D","ABLE","CRACKLE","Study2","U",104538,"0",5027,"HARD",18.181818181818,0
"996485",8,"JOL Version D","ACTRESS","STAR","Study2","F",4620,"35",3819,"drama",22.222222222222,0
"w10009222",8,"JOL Version D","ACTRESS","STAR","Study2","F",6816,"48",3177,"star",100,100
"w10012887_cch",8,"JOL Version D","ACTRESS","STAR","Study2","F",8385,"100",2284,"star",100,100
"w10020327AD",8,"JOL Version D","ACTRESS","STAR","Study2","F",7629,"60",1838,"star",100,100
"w10058392_JA",8,"JOL Version D","ACTRESS","STAR","Study2","F",5700,"100",3847,"star",100,100
"W10060628",8,"JOL Version D","ACTRESS","STAR","Study2","F",10184,"100",5253,"STAR",100,100
"w945925",8,"JOL Version D","ACTRESS","STAR","Study2","F",5259,"70",12417,"Movie",0,0
"w961986_ARR",8,"JOL Version D","ACTRESS","STAR","Study2","F",2547,"70",3147,"star",100,100
"w966692",8,"JOL Version D","ACTRESS","STAR","Study2","F",4194,"100",4658,"star",100,100
"w993605",8,"JOL Version D","ACTRESS","STAR","Study2","F",3962,"70",3652,"star",100,100
"w999292",8,"JOL Version D","ACTRESS","STAR","Study2","F",1797,"20",2383,"WOMAN",22.222222222222,0
"996485",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",3196,"60",2041,"plane",100,100
"w10009222",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",4983,"56",4639,"plane",100,100
"w10012887_cch",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",13692,"100",2281,"place",80,100
"w10020327AD",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",5258,"99",4519,"plan",88.888888888889,100
"w10058392_JA",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",5883,"70",24114,"plane",100,100
"W10060628",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",13913,"100",4087,"PLANE",100,100
"w945925",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",3441,"85",4034,"Fly",25,0
"w961986_ARR",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",4428,"95",3032,"plane",100,100
"w966692",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",3529,"50",12750,"flight",18.18181818,0
"w993605",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",2366,"99",3999,"plane",100,100
"w999292",8,"JOL Version D","AIRCRAFT","PLANE","Study2","F",3025,"70",2788,"plane",100,100
"996485",8,"JOL Version D","AWAY","GONE","Study2","S",2909,"50",2266,"gone",100,100
"w10009222",8,"JOL Version D","AWAY","GONE","Study2","S",5390,"32",3053,"gone",100,100
"w10012887_cch",8,"JOL Version D","AWAY","GONE","Study2","S",6957,"50",2100,"gone",100,100
"w10020327AD",8,"JOL Version D","AWAY","GONE","Study2","S",6166,"70",6414,"apart",0,0
"w10058392_JA",8,"JOL Version D","AWAY","GONE","Study2","S",5051,"90",22632,"gone",100,100
"W10060628",8,"JOL Version D","AWAY","GONE","Study2","S",10285,"100",17455,"GONE",100,100
"w945925",8,"JOL Version D","AWAY","GONE","Study2","S",2378,"95",1859,"Here",25,0
"w961986_ARR",8,"JOL Version D","AWAY","GONE","Study2","S",5057,"100",3289,"far",0,0
"w966692",8,"JOL Version D","AWAY","GONE","Study2","S",3847,"100",5749,"far",0,0
"w993605",8,"JOL Version D","AWAY","GONE","Study2","S",7019,"98",6368,"leave",22.222222222222,0
"w999292",8,"JOL Version D","AWAY","GONE","Study2","S",23476,"90",8554,"down",50,0
"996485",8,"JOL Version D","BALLOON","POP","Study2","F",2594,"25",2043,"pop",100,100
"w10009222",8,"JOL Version D","BALLOON","POP","Study2","F",7179,"58",3605,"pop",100,100
"w10012887_cch",8,"JOL Version D","BALLOON","POP","Study2","F",12610,"80",2178,"pop",100,100
"w10020327AD",8,"JOL Version D","BALLOON","POP","Study2","F",5655,"90",2519,"pop",100,100
"w10058392_JA",8,"JOL Version D","BALLOON","POP","Study2","F",7196,"90",18829,"pop",100,100
"W10060628",8,"JOL Version D","BALLOON","POP","Study2","F",23087,"100",26721,"POP",100,100
"w945925",8,"JOL Version D","BALLOON","POP","Study2","F",1907,"100",5507,"Pop",100,100
"w961986_ARR",8,"JOL Version D","BALLOON","POP","Study2","F",3256,"99",3094,"pop",100,100
"w966692",8,"JOL Version D","BALLOON","POP","Study2","F",5064,"90",3269,"pop",100,100
"w993605",8,"JOL Version D","BALLOON","POP","Study2","F",2272,"80",3912,"pop",100,100
"w999292",8,"JOL Version D","BALLOON","POP","Study2","F",2315,"40",2897,"UP",40,0
"996485",8,"JOL Version D","BANG","FUZZY","Study2","U",2658,"0",4497,"loud",22.222222222222,0
"w10009222",8,"JOL Version D","BANG","FUZZY","Study2","U",3995,"1",3814,"noise",0,0
"w10012887_cch",8,"JOL Version D","BANG","FUZZY","Study2","U",10582,"10",2793,"noise",0,0
"w10020327AD",8,"JOL Version D","BANG","FUZZY","Study2","U",3183,"0",2499,"",0,0
"w10058392_JA",8,"JOL Version D","BANG","FUZZY","Study2","U",12800,"10",23897,"fuzzy",100,100
"W10060628",8,"JOL Version D","BANG","FUZZY","Study2","U",12548,"50",41548,"FUZZY",100,100
"w945925",8,"JOL Version D","BANG","FUZZY","Study2","U",11516,"10",1929,"",0,0
"w961986_ARR",8,"JOL Version D","BANG","FUZZY","Study2","U",4763,"22",4117,"gun",25,0
"w966692",8,"JOL Version D","BANG","FUZZY","Study2","U",3985,"10",21781,"boom",0,0
"w993605",8,"JOL Version D","BANG","FUZZY","Study2","U",15723,"1",7618,"fuzzy",100,100
"w999292",8,"JOL Version D","BANG","FUZZY","Study2","U",27469,"60",2306,"CUT",25,0
"996485",8,"JOL Version D","BANKER","MONEY","Study2","F",2869,"80",3359,"money",100,100
"w10009222",8,"JOL Version D","BANKER","MONEY","Study2","F",2361,"67",3002,"money",100,100
"w10012887_cch",8,"JOL Version D","BANKER","MONEY","Study2","F",9789,"20",6576,"money",100,100
"w10020327AD",8,"JOL Version D","BANKER","MONEY","Study2","F",21692,"70",2913,"money",100,100
"w10058392_JA",8,"JOL Version D","BANKER","MONEY","Study2","F",6678,"100",6795,"money",100,100
"W10060628",8,"JOL Version D","BANKER","MONEY","Study2","F",14389,"100",3868,"MONEY",100,100
"w945925",8,"JOL Version D","BANKER","MONEY","Study2","F",2507,"60",9180,"Teller",18.181818181818,0
"w961986_ARR",8,"JOL Version D","BANKER","MONEY","Study2","F",3484,"99",3330,"money",100,100
"w966692",8,"JOL Version D","BANKER","MONEY","Study2","F",36008,"100",9312,"teller",18.18181818,0
"w993605",8,"JOL Version D","BANKER","MONEY","Study2","F",4026,"90",3062,"money",100,100
"w999292",8,"JOL Version D","BANKER","MONEY","Study2","F",1311,"30",4857,"money",100,100
"996485",8,"JOL Version D","BRACELET","WRIST","Study2","S",2932,"60",3605,"wrist",100,100
"w10009222",8,"JOL Version D","BRACELET","WRIST","Study2","S",5717,"58",2070,"wrist",100,100
"w10012887_cch",8,"JOL Version D","BRACELET","WRIST","Study2","S",10986,"100",3760,"wrist",100,100
"w10020327AD",8,"JOL Version D","BRACELET","WRIST","Study2","S",5425,"79",2286,"wrist",100,100
"w10058392_JA",8,"JOL Version D","BRACELET","WRIST","Study2","S",19263,"100",13463,"wrist",100,100
"W10060628",8,"JOL Version D","BRACELET","WRIST","Study2","S",27048,"100",3812,"WRIST",100,100
"w945925",8,"JOL Version D","BRACELET","WRIST","Study2","S",1949,"100",4717,"Wrist",100,100
"w961986_ARR",8,"JOL Version D","BRACELET","WRIST","Study2","S",5027,"60",3322,"wrist",100,100
"w966692",8,"JOL Version D","BRACELET","WRIST","Study2","S",2682,"100",2885,"wrist",100,100
"w993605",8,"JOL Version D","BRACELET","WRIST","Study2","S",3683,"70",3149,"wrist",100,100
"w999292",8,"JOL Version D","BRACELET","WRIST","Study2","S",9838,"60",3098,"JEWLERY",33.333333333333,0
"996485",8,"JOL Version D","BRAWL","FIGHT","Study2","F",4664,"80",2342,"fight",100,100
"w10009222",8,"JOL Version D","BRAWL","FIGHT","Study2","F",6399,"38",2938,"fight",100,100
"w10012887_cch",8,"JOL Version D","BRAWL","FIGHT","Study2","F",11790,"90",28901,"fight",100,100
"w10020327AD",8,"JOL Version D","BRAWL","FIGHT","Study2","F",9157,"78",2584,"fight",100,100
"w10058392_JA",8,"JOL Version D","BRAWL","FIGHT","Study2","F",5518,"99",18836,"fight",100,100
